id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,20,1,1,1,19,1,1,1,1,1,1,1,0,1,1,0,10,10,10,16,1,1,6,0,1,17,17,17,17,18
mh1,mh1,50.0,7,7,1,7,7,0,0,11,7,7,0,7,16,0,10,7,7,7,7,7,0,0,0,0,19,0,0,0,0,0
mh2,mh2,50.0,0,0,1,0,0,0,0,0,12,12,5,12,0,0,0,12,12,14,12,12,3,5,0,12,12,12,12,17,12,12
mh3,mh3,50.0,0,0,32,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,15,15,15,14,14
mh4,mh4,50.0,18,1,1,1,17,1,1,1,1,1,5,9,1,5,5,13,8,0,1,1,5,5,6,1,13,1,1,1,1,1
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,9,4,1,1,4,4,18,1,1,1,15,4,4,1,5,15,1,1,1,1,1
mnh1,mnh1,50.0,10,10,23,15,10,14,10,14,15,15,10,15,16,12,12,20,15,15,15,20,12,10,14,15,20,15,15,15,21,22
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,7,5,1,1,1,1,1,11,16,16,15,1,1
mnh3,mnh3,50.0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,16,10,13,11,15,2,2,5,6,20,2,2,2,2,30
mnh4,mnh4,50.0,12,12,1,12,12,18,16,18,26,12,16,27,24,16,16,46,12,12,12,43,16,16,21,12,48,12,12,50,12,12
mnh5,mnh5,50.0,1,1,1,1,1,3,4,3,28,16,4,28,21,8,8,16,16,16,25,30,8,4,15,16,16,33,33,33,33,36
mnh6,mnh6,50.0,1,1,1,1,1,1,1,1,1,1,1,10,6,1,1,1,1,1,8,1,3,1,1,1,12,1,1,1,1,21
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,11,1,1,1,7,1,1,1,1,1,1,1,1,1,5,1,15,1,1,1,1,20
mnh8,mnh8,50.0,18,4,1,4,4,4,4,4,4,4,4,4,12,6,6,4,4,4,4,15,7,4,4,4,4,17,17,17,17,17
mnh9,mnh9,50.0,24,3,1,6,23,3,3,3,3,3,3,3,3,3,3,10,3,7,3,3,4,3,3,3,16,3,3,3,3,3
mnh10,mnh10,50.0,1,1,19,1,15,1,1,1,1,7,1,1,8,1,1,1,1,1,1,10,1,1,1,1,1,12,12,12,12,12
mnh11,mnh11,50.0,1,1,1,1,1,2,2,2,1,1,2,1,8,2,2,10,1,9,9,17,4,2,2,1,10,1,1,1,1,23
mnh12,mnh12,50.0,33,4,37,4,4,4,4,4,4,4,14,4,4,11,11,28,18,4,23,28,11,14,16,17,28,4,32,4,4,4
mnh13,mnh13,50.0,1,1,1,3,16,1,1,1,3,3,1,3,3,1,1,14,3,3,7,13,1,1,1,3,3,3,3,3,3,3
mnh14,mnh14,50.0,2,2,1,2,2,2,2,2,18,2,11,2,2,2,2,2,2,2,2,2,9,11,15,17,2,2,2,2,2,2
lpsh0,lpsh0,1.0,0,0,1,0/11,32,0,0,0,0,0,0,0/19,13,0/9,0,22,16,0,0,21,7,0,0,0,22,0,0,0,0,27
lpsh1,lpsh1,1.0,1,1,1,1,1,5,5,5,1,1,5,1,7,5,5,1,9,1,10,1,5,5,6,1,13,1/15,1/15,1/15,1,1
lpsh2,lpsh2,1.0,1,1,1,1,1/13,1,1,1,1,0/1,1/5,0,0/1,1,1,0,0/1/7,1,0/8,12,1,1,6,0/1,0,1,1,0/1,0,0
lpsh3,lpsh3,1.0,1,1,1/17,1,1,1,1,0,1,1,2/4,1,13/14,3,3,15,1,1,1,15,3,2,1,1,15,1,1,1,1,1
lpsh4,lpsh4,1.0,6,6,1/28,6/11,6/27,6,6,6,6,6,6/10,6,6,8/9,8/9,26,13/14,13,15,6,8/9,6,6,6,21,6,6,6,6,6
lpsh5,lpsh5,1.0,0/1,0,1,0,20,0/1/2,0/1/2/3,0/1,0,0,1/2,0,7/9,2,2,0,10,10,0,0,2,1/2,0/2,6,0,0,0,0,0,19
lpsh6,lpsh6,1.0,1,1,1,1,15,1,0/1,1,6,6,1/3,6,8,1,1,13,6,0,0,12,1,1/2,1,6,13,14,14,6,6,6
lpsh7,lpsh7,1.0,4,4,0,9,4,4,4,4,11,11,4,11,12,6,6,11,11,0/22,17/18,0,7,4,4,11,23/11,11,11,11,11,0/11
lpsh8,lpsh8,1.0,1,1,1/27,1,26,1,1,1,1,1,1,1,18,1,1/4,1/24,1,22,1,1,1,1,0,8,1,1,1,1,1,1/25
lpsh9,lpsh9,1.0,1,19,1,1,1,0,0,0,1,0/8/9,0,1,1,0,0,1,0/15,16,1,1,0,6,0,0,17,1,1,1,1/18,1
lpsnh0,lpsnh0,1.0,2,2,1,2,2,2,2,2,2,2,2,2,2/9,3,4,2/23,10,15,14,22,3,2,2,6/7,2,2,2,27,2,2
lpsnh1,lpsnh1,1.0,5,4/5,1,22,4/5,4,4,20,35/23,5,4,23,5,4,4,5,23,23,27,5,4,4,4,24,36,5,5,5,5,5
lpsnh2,lpsnh2,1.0,1,1,33,1,31,1,1,1,1,10,1,1,1,8,8,29,14,18,13,24,8,1,9,10,29,1,1,1,1,1
lpsnh3,lpsnh3,1.0,1,1,1,1,1,2,2,2,1,1,2/4,25/27,1,3,3,40,18/20,24,1,37/38,3,2,2,1/6,42,1,1,1,1,1/43
lpsnh4,lpsnh4,1.0,3,3,1,3,19,3,3,3,3,3,3,3,3,3,3,3,3,10,10/11,3/14,3,3,3,3,3,16/15,17/15,15,15,15
lpsnh5,lpsnh5,1.0,1,1,45,1,1,2,1/2,2/4,1,1,1,9,6,2,1/2,1/37/38,8,7,7,35,2,1,2/5,1,1,1,1,41,1,1
lpsnh6,lpsnh6,1.0,1,1,24,1,1,1,1,1,16/17,1,1,16,1,1,1,20,15,15,15,1,12,1,1,14,1/20,1,23,1,1,1
lpsnh7,lpsnh7,1.0,1,1,27,1,1,1,1,1,1,1,2,1,1,2/4,5,1,1,16,1,1/21,2,2,9,1,1,23,23,22/25,22,22
lpsnh8,lpsnh8,1.0,1,1,33,1,1,1,1,1,1,9,1,1,10,1,1,1/27,1,1,11,24,1,1,1,1,1,1,1,1,31,29
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1,1,1,10,5,1,10,1/5,1,1,1,5,1,1,16,1,1,4,5,1,17,17,1,1,1
lpsnh10,lpsnh10,1.0,1,1/18,1,4,16/1/17,1,1,1,4/5/6,6,1,5,5,1,1,14,5,11,10,12,1,1,1/3,6,6,6,6,6,6,6
lpsnh11,lpsnh11,1.0,5,5,1,5,37,6,6,6,21/22,5,6,24,18/19,8/9,6,5,5,5,5,29,6,6,11,16,32,34/36,34,35,5,5
lpsnh12,lpsnh12,1.0,2,2,1,2,2,2,2,2,2,2,3,2,2,3,3,2,7,5,6,8,3,3,2,2,2,12/14/15,14,12,12,18
lpsnh13,lpsnh13,1.0,7,7,49,7,7,7,7,7,7,15,7/10,7,7,7,7,41,7,17,17,36,7,7,13,7,20,45,45,45,46,47
lpsnh14,lpsnh14,1.0,1,1,38,1/14,33/31,1,1,1,1,1/18,1,1,1/19,3/4,1,21,20,20,20,24,1,5,13,15,21,27,27,28,27,27
lpsnh15,lpsnh15,1.0,1,1,1,1,1,2,2,2,1/9,9,2,9,9,2,2,18,1,11/12,1,15,2,2,2,9,18,19,19,19,19,19
lpsnh16,lpsnh16,1.0,1,1,1,1,1,3,3,3,13/15,11,5,9,1,4,3,8,8/9,9,9,8,3,5,7,11/12,8,19,18/19,1,1/9,8
lpsnh17,lpsnh17,1.0,1,1,79,4,1,1,1,1,7/8,5,1,7,1,1,1,4,1/6,6,6,72,1,1,1/3,5,4/75,1,1,1,1,1
lpsnh18,lpsnh18,1.0,1,1,1,1,1/28,1,3,1/3,1,1,3,19,1,13,13,21,1,16/17,17,22,13,14,1,1,25,26,26,26,26,26/27
lpsnh19,lpsnh19,1.0,2,2,24,2,2,3,3,3,11,2,3,2,2,3,3/4,18,2/9,2,2,15,3,3,3,8,21,2,2,2,2,2
lpsnh20,lpsnh20,1.0,1,1,35,1/6,1,1/2,1/2,1/2,1,1,4,1,1,2,2,1/25,1/9/10,13,1,23/24,2,4,1,1/7,1,26/27,26/28,30,26,34
lpsnh21,lpsnh21,1.0,1,1,16/18,1,1,1/2,1/2/3,2,13,5,2,1,1,2,2,1,9,9,9,1,2,1/2,2,5,1,1,1/14,1,1,1
lpsnh22,lpsnh22,1.0,1,1,30,1,1,1,1,1,1,1,1,1,17/18,2/3,2/3,23,1,1,1,1,2/3,1,10,12,1,29,29,29,29,29
lpsnh23,lpsnh23,1.0,1,1,24,1,1,1,1,1,17,1/5,1,17,1,1,1,23,15,15,15,20,1,1,1,11/13,22,1,1,1,1,1
lpsnh24,lpsnh24,1.0,1,1,1,1,1,1/3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
lpsnh25,lpsnh25,1.0,1,1,1,1,45,1,1/5,1,1,1/26,1,1,1,1,1,1,29/30,31,1/31,40,1,1,1,22,1,1,1,44,1,1
lpsnh26,lpsnh26,1.0,1,1/19,1,3,1,1,1,1,6,1,1,6,1/4,2,1/2,1,1,5,5,10,1,1,1,1,13,1,1,1,1/15,18
lpsnh27,lpsnh27,1.0,1,1,1,1/5,33,1,1,1,1/11/12,8,1,1,1,1,1,1,1,1,1/9,13,1,1,1,1/8,1,18,18,16/17/18,16,32
lpsnh28,lpsnh28,1.0,1,1,1,1,1/17,1,1,1,4,4,1,4/11/12,4,1,1,4,8,6,10,4,1,1,1,4,4,15,15,15,16,15
lpsnh29,lpsnh29,1.0,2,2,1,2,2,2/3,2/3,2/3,2,12/14,3/4,2,16/2,4,4,23,17,17,20,2,4,3,2/3,10,23,2,2,2,2,24
lpsnh30,lpsnh30,1.0,1,1,17,1,1,1,1,1,1,1,2,1,1,2,2,1,9,9,9,1,2,2,1,5,1,15,15,16,1,15
lpsnh31,lpsnh31,1.0,1,1,21,1,1,1,1,1,8,2,1,10,1,1,1,1,1,1,1,1,1,1,1,2,16/1,2,2,2,2,18
lpsnh32,lpsnh32,1.0,3,1/3,1,3,27,1,1,1,6/13,6,1,6/13,6,1,1,21/6,9,6,6,20,1,1/5,1,8,6,6,6,6/23,6,26
lpsnh33,lpsnh33,1.0,1,1,1/26,1,1,1,1,1,1/4,5,1,1/4,1,2,2,11/12/13,6,5,5,7/8/9,2,1,3,5,10,21,22,21,20/21,24
lpsnh34,lpsnh34,1.0,2,2,1,2,2,6,6,6,2/19,11,6,2,2,6,6,22,2,16/17,18,2,6,6,10,12/14,22,2,2,2,2,23
lpsnh35,lpsnh35,1.0,2,2,1,2,32/2,4,4,4,2,13,7,2,14,5,5,9,18/15,15,21/15,9,5,7,4,10,24/25,30,30,30,30,28
