id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,2,6,1,1,12,6,6,1,6,1,12,8,1,12,1,1,1,1,1,6,6,1,1,10,12,0
mh1,mh1,50.0,1,1,1,4,0,4,18,4,4,11,4,7,4,7,4,11,15,4,7,7,7,7,0,4,4,16,18,0,4,4
mh2,mh2,50.0,1,0,0,0,6,0,1,1,1,0,0,1,0,1,1,0,12,1,1,1,1,1,1,0,0,12,1,1,1,1
mh3,mh3,50.0,1,1,1,3,3,3,1,1,1,3,3,3,6,3,1,3,3,1,4,3,3,3,3,5,3,8,10,0,14,1
mh4,mh4,50.0,10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,4,1,1,1,1,1,1,1,1,1,1
mnh0,mnh0,50.0,1,20,20,8,2,10,1,1,1,10,10,7,10,7,1,10,9,1,7,7,7,7,7,10,10,14,15,16,18,1
mnh1,mnh1,50.0,1,1,1,1,1,1,19,27,28,1,1,1,1,1,32,11,16,25,5,1,1,1,6,1,1,15,19,25,25,30
mnh2,mnh2,50.0,1,1,1,1,2,1,1,1,1,1,1,2,1,2,22,14,1,23,5,2,2,2,12,1,1,1,17,19,1,1
mnh3,mnh3,50.0,1,1,18,1,1,1,1,1,10,1,1,3,1,3,11,1,1,14,3,3,3,3,3,1,1,1,1,1,1,11
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,1,3,1,1,4,1,8,8,10,1,15,16,1
mnh5,mnh5,50.0,1,1,1,1,1,7,1,1,14,7,7,1,8,1,14,9,10,14,1,1,1,3,3,7,7,10,1,1,14,15
mnh6,mnh6,50.0,1,1,1,1,1,1,10,1,1,1,1,1,7,4,1,1,8,1,5,3,1,1,6,1,1,8,10,1,1,1
mnh7,mnh7,50.0,1,1,19,1,1,1,12,12,12,1,9,1,1,1,12,1,11,12,1,1,1,1,6,9,9,11,13,16,12,12
mnh8,mnh8,50.0,1,1,1,1,1,1,22,22,22,1,1,1,1,1,22,1,19,22,5,1,1,1,16,1,1,19,22,25,28,30
mnh9,mnh9,50.0,1,22,23,1,2,1,17,1,21,1,1,3,9,3,1,12,1,1,6,3,3,3,3,8,8,14,15,20,1,1
mnh10,mnh10,50.0,1,1,1,2,2,2,23,1,25,2,9,2,2,2,1,21,2,1,6,2,7,2,2,19,19,2,1,1,1,1
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,1,9,8,2,1,2,1,9,1,1,2,3,2,2,2,1,1,11,1,1,12,14
mnh12,mnh12,50.0,1,14,1,1,1,1,1,1,1,1,1,3,9,3,1,1,1,1,3,3,3,3,3,8,8,1,1,10,13,1
mnh13,mnh13,50.0,1,1,1,1,1,1,1,1,1,10,10,5,10,5,1,16,18,1,6,5,7,5,5,10,10,18,1,1,1,1
mnh14,mnh14,50.0,1,1,1,5,2,1,1,1,1,1,1,1,1,1,19,1,7,19,1,1,1,1,4,1,1,10,15,1,1,19
lpsh0,lpsh0,1.0,1,10,10,3,1,3/4,1,1,8,4,3,1,4,1,9,4,3,8,1,1,1,1,1/2,3,3,3,1/6,1,8,8
lpsh1,lpsh1,1.0,1,1,1,1,1,1,1/5,1,1/6,1,1,2,1,2,1/7,1,1,7,2,2,2,2,2,1,1,1,1,1,1,1
lpsh2,lpsh2,1.0,1,1,1,1,1,1,16/1,1,1,9,8,2,1,2/3,1,0/1,11,1,3,0,2,2,7,8,8,11,15,1,1,1
lpsh3,lpsh3,1.0,1,1,15,0/9,4,1,1,1,1,1,1,1,1,1,1,1,12,1,6,1,0/1,1/7,1,1,1,12,1,1,1,1
lpsh4,lpsh4,1.0,1,1,1,1,1/2,4,1,1,1,4,4,1,4,1,1,4,1,1,1,1,1,1,1,4,4,6/7,1,0,1,10
lpsh5,lpsh5,1.0,1,1/29,1,0/7,1,1,23/24,24,1,0/1,1,1,1,1/2,28,20,21,24/27,5,1,1,1/6,6,19,19,1,24,26,1,24
lpsh6,lpsh6,1.0,1,1,1,18,3,18,0/24,0/28,0,18,18/22,6,18,6,0/34,18,23,0,13/14,6,6,6,17,18/21,18,23,26,0,30,32/31
lpsh7,lpsh7,1.0,1,1,1/22,1/8,1,9,1,1,15,9,9,4,9,5,21,9,10,21,0,4,0/4,4,4/7,9,9,10/11,0/14,1,19,1
lpsnh0,lpsnh0,1.0,1,1,1,1,1,1,1,1,1,1,1,8/12,19,9,1,1,1,1,11,8,8,8,8/13,16,16,1/23,25,1,1,1
lpsnh1,lpsnh1,1.0,1,1,1,1/12,1,1,17,17,17,14,1,5,1,5,22,1,16,24,5,5/6,5,5,10,1,1,16,17,19,17,22
lpsnh2,lpsnh2,1.0,1,1,1,1,1,3,9,13,9,3,3,1,5,2,14,3/6,1,14,1,1,1,1,1,4,4,1,9,9,9,9
lpsnh3,lpsnh3,1.0,1/20,1,1,1,1,1,1,1,1,1,1,6,1/8/9,1,19,14,1,19,4,1,1,1,1,1,1,1,16,17,1/18,19
lpsnh4,lpsnh4,1.0,1,1,1/20/21,1,1,1,14,16/14/15,14,1,1,3,1/22,3,14,1,12,14,3,3,3,4,3,9,10,12,14,14,14,14
lpsnh5,lpsnh5,1.0,1,1,1,12,4,12/13,1,1/29,1,13,14,6,12/13,6,1/31,13,13/15,1/31,7/8,6,6/9,6,6,12,12,28,1,30,1,1
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1/18,1,1,1,6,16,10,24,1,1,20,12,6,6,6,6,1,1,1,17,1,1,22
lpsnh7,lpsnh7,1.0,1,1/25,1,1,1,6,19,21,1,8,6,1,6,1,23,8,17,23,1/2,1,1,3,1/4,6/7,6/7,15,19,1,22,23
lpsnh8,lpsnh8,1.0,1,1,1,1,1,1,1/10,1,1/12,1,1,1,1,1,13,1/4/5,6,13,1,1,1,1,1,1,1/3,6,10,9,1,13
lpsnh9,lpsnh9,1.0,1,1,33,1,8,16,26,1,1,16,16,10,20,2/10,29,21,16/23,32,2/12,2/11,2/10,2/10,10/15,18,18,16,26,1,1,31
lpsnh10,lpsnh10,1.0,1,23,23,1,1,1,12,1,1,1,1,2,1,2,21,1,1/10,1,5,2,2,2,2,1,1,11,17,1,1,1
lpsnh11,lpsnh11,1.0,1,1,1/14,9,1,1,1,1,12/13,1,1,3,1,3,12,1,11,12,5/6,3,3,3,3,10,10,1,1,1,12/13,12
lpsnh12,lpsnh12,1.0,1,1,1,1/10,1,1,20,14,14,1,1,1,1,1/2,22/14,12,1,14,7/8,1,1,9,1,1,1,1/13,14,14,14,21/14
lpsnh13,lpsnh13,1.0,1,1,20,1,1,1,1,1,1,1,1,5,1,5,18,1,1,18,5,5,7,5,8,1,1,1,12,1,1,16
lpsnh14,lpsnh14,1.0,1,29,29,1,1,1,1/21,24,1,1,14,1/5,1,1/2,26,1,19,26,4,1,1,7,8,11,11,19,1,24/25,27,26
lpsnh15,lpsnh15,1.0,1,1,1,1/4,1,1,1,1,1,1,1,1,1,1,1,1,1,1/13,2,1,1/3,1,1,5/6,5,8,1,12,1,1
lpsnh16,lpsnh16,1.0,1,1,1,4,1,4,2,10,10,4,4,1,14,1,10/11,4,4,10,1,1,1,1,1/3,4,4,4,2,10,10,10
lpsnh17,lpsnh17,1.0,1,1,1,1,2,1/10,11/15,1,17,1,8,3,1,3,1,1,1,1,3,3,3,3,5,1,1/7,1,11,1,1,1
lpsnh18,lpsnh18,1.0,1,1,1,1,1,1,1,1,1,11,1,5,1,5,1,11,19,1,5,6,6,6,10,1,1,13,1,1,1,1
lpsnh19,lpsnh19,1.0,1,1,22/24,1,1,1/13,18,18,18,1,1,1,1,1,21,1,14,18,1/8,6/7,1,1,9/10,1/12,1/12,14,18,18,18,18
lpsnh20,lpsnh20,1.0,1,1,1,1,5,1,1,1,1/37,1,1,12,33,14,38,35,1,1,14,13,12,17/15,12,32,32,1,1,1,1,1
lpsnh21,lpsnh21,1.0,1,1,1,2,2/4,11,2,2,2,11,11,2,11,5,2,11,2,2/25,5,2,2,2,6,11,11,2,2,2,18,24
lpsnh22,lpsnh22,1.0,1,80/1,1,1,1,1,1,1,60,1,1,1,1,1,76,1,1,79,48,1,1,51,53,57,57,1/58,1,1,60,76
lpsnh23,lpsnh23,1.0,1,1,1,25,3,24/26,1,38,1,27,24/26,4,24,4/6,1,30,34,1,19/20,4,4,4,4,26,26,34/36,1,40,1,1
lpsnh24,lpsnh24,1.0,1,38,1,1,1,1,1,1,1,1,1,3,1,3,1,35,1,1,24,3,3,3,29,1,1,1,1,1,1,1
lpsnh25,lpsnh25,1.0,1,1,1,2,2,2/9,12,15,18/12,2,2,2,22/8,2/6,20,2,2,20,2/6,6,2,2,2,2,2,2,13,14/15,12,19
lpsnh26,lpsnh26,1.0,1,1,1,2/18/19,10,21,32,32,32,21,21,2,21,2,32,21,30,32,12,2,2,2,17,21/24,21,30,34,32,32,32
lpsnh27,lpsnh27,1.0,1/19,1/19,1,1,1,1/11,1,16/1,1,1,1,1,1,1,1,1,1,1,1/6,1/4,1,7,1,1,1,15,1,1,18,1
lpsnh28,lpsnh28,1.0,1,1,45,1,2,10,1,1,43,1,1,2,1,2,43,4,15,43,2,2,2,2,2,1,3,15,35,1,43,43
lpsnh29,lpsnh29,1.0,1,1,1,1,1,1,10,10,10,4,4,1,4,1,10,4,1,10,1,1,1,1,1,4,4,1,11,10,10/12,10
lpsnh30,lpsnh30,1.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,14,1,8,14,1,1,1,1/2,1/3,1,1,8,12/13,1,1,1
lpsnh31,lpsnh31,1.0,1,1,1,1/9,1,1,1,1,1/21,1,11,4,27,5,22,1,18,23,5,4,4,8,4,1/10,10,18,1,1,1,1
lpsnh32,lpsnh32,1.0,1,1,1,1,2,1,13,16/1,1,1,10,6,1,6,1,1,1,1,6,6,6,6,7,10,10,1,14,1,17,18
lpsnh33,lpsnh33,1.0,1,26,27,1,1,1/15,17,1,1,1,1/5,1,1,1,25,13,1,1,1,1,1,1,1,10,10,16/1,17,1,1,1
lpsnh34,lpsnh34,1.0,1,1,1,1/11,6,1,16,1,1/23,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,16,17,23,1
lpsnh35,lpsnh35,1.0,1/27,1,28,1,3,1,1,1,1,8,1,5,1,5,1,8,1/11,1,5,5,5,5,5,1,1,1/10,1,23,1,1
lpsnh36,lpsnh36,1.0,1,1,1,1,1,6,1,1,1,6,6,4,6,4,1/17,6,10,1,4,4,4,4,4,6,6,10,12,14,1,1
lpsnh37,lpsnh37,1.0,1,1,1,1,1,1/9,1,1,1,1,1,3,1,3,27,1,1,1/28/29,6,3,3,3/7,8,1,1,1,16,21/22,1,26
lpsnh38,lpsnh38,1.0,1,1,1,18,1,1,25,25,25,1,1,4,1,4,25,1/22,1,25,13,5,4,4,16,1/21,1/21,1,27,28,25/29,25
lpsnh39,lpsnh39,1.0,22,22,22,1,1/2,9,1/14,15,1,9,9,1,9,1,1,12,7,1/21,1,1,1,1,1/4,9,9,7,14,16/1,19,1
lpsnh40,lpsnh40,1.0,1,1,1,12,1,12,1,1/18,1,12,12,1,22,6,1,12,12,1/21,8,1,1,1,1,12,12,12,16,1/18/19,1,21
