id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,6,6,6,11,6,8,8,6,11,0,11,0,6,6,10,6,6,20,16,10,1,6,0,0,11,11,16
mh1,mh1,50.0,1,2,0,15,0,0,0,0,0,0,0,0,16,0,22,18,11,0,0,13,0,0,21,9,0,0,0,0,0,0
mh2,mh2,50.0,20,1,2,5,1,1,1,1,1,1,1,1,1,1,12,7,5,1,1,5,1,1,1,2,5,12,14,1,1,18
mh3,mh3,50.0,0,4,1,4,4,4,21,4,13,13,4,21,4,22,21,4,4,0,28,0,0,25,17,2,4,21,21,21,21,26
mh4,mh4,50.0,1,1,2,1,1,1,25,32,1,1,39,31,24,27,0,1,1,25,32,1,32,34,25,18,1,0,0,25,25,32
mnh0,mnh0,50.0,1,2,1,2,9,9,2,2,2,2,32,2,9,20,21,9,8,2,2,5,26,26,15,1,2,23,21,25,25,26
mnh1,mnh1,50.0,1,2,1,2,2,2,2,24,12,2,26,2,2,2,17,11,7,15,21,9,21,22,2,1,5,17,20,2,2,21
mnh2,mnh2,50.0,1,1,1,5,1,1,13,55,7,7,1,13,1,13,13,1,4,1,56,4,49,49,9,2,1,13,14,13,13,49
mnh3,mnh3,50.0,1,7,1,11,17,17,7,29,20,21,29,7,17,7,7,17,15,23,29,16,29,29,23,2,11,7,27,7,7,29
mnh4,mnh4,50.0,1,2,2,8,2,2,17,2,2,2,2,21,2,11,9,2,2,9,2,2,2,23,9,5,2,9,15,19,20,2
mnh5,mnh5,50.0,1,10,1,10,15,15,10,37,10,10,10,10,15,10,29,15,14,10,40,10,34,34,10,1,10,18,27,10,10,36
mnh6,mnh6,50.0,1,1,4,14,15,15,1,1,1,1,1,1,16,1,24,16,9,20,1,9,1,26,20,2,9,1,1,1,1,27
mnh7,mnh7,50.0,27,1,1,1,1,1,1,22,1,9,24,19,1,1,1,1,7,14,22,4,20,20,14,1,4,1,1,15,15,20
mnh8,mnh8,50.0,1,5,2,5,5,5,5,24,5,13,5,20,5,5,5,5,8,15,5,6,21,21,17,2,6,5,5,5,5,22
mnh9,mnh9,50.0,22,1,1,1,1,9,1,1,1,1,1,1,9,1,1,9,7,11,19,7,16,1,11,1,5,1,1,1,1,17
mnh10,mnh10,50.0,1,10,1,9,9,9,9,9,9,9,29,24,9,9,9,9,9,9,28,12,27,9,18,8,11,9,9,23,23,9
mnh11,mnh11,50.0,1,6,1,16,6,6,6,6,6,6,25,23,6,6,6,6,13,6,6,15,6,6,18,4,13,6,6,23,23,6
mnh12,mnh12,50.0,1,14,1,24,15,15,15,15,15,15,50,15,25,15,15,25,19,27,15,19,46,36,27,1,21,33,34,15,15,15
mnh13,mnh13,50.0,1,1,2,1,1,1,1,1,1,1,1,1,9,1,22,9,1,12,33,7,27,27,12,2,5,1,19,26,24,28
mnh14,mnh14,50.0,27,7,1,8,8,8,3,3,3,17,3,3,15,3,3,8,11,3,3,13,24,24,3,1,8,3,3,3,3,24
lpsh0,lpsh0,1.0,1/26,1,0,1,1,1,1,24,1,1,1,1/19,1,15,1,1,8/9,14,25,9,1,20/21,11,1,1,16,16,1,1,1
lpsh1,lpsh1,1.0,1,1,5,1,8,8,1,0,1,1,21,1,8,1,1,8/9,0,11,20,1,0/1,1,12,7,1,17,17,18,1,1
lpsnh0,lpsnh0,1.0,1,11/13,5/9,11,11,11,11,11,11,11,11/31,11/27,11,11,11,11,14,23,11,16,28,28,20,5,15,24,25,11/27,11,28
lpsnh1,lpsnh1,1.0,1,6/9,1,6,6,6,26/27/28,31,9,16,34,26,6,6,6/23/24,6,6,6,30,6,6,6,19,1,6,20,21,26,26,6
lpsnh2,lpsnh2,1.0,1,1,1,1,1/4,1/4,31,4,17,17,4/38,31,9,21,23,9,1/4,19,37,8,34,34,19,3,1,25,28,31,31,4
lpsnh3,lpsnh3,1.0,37,4,1/3,4,4,4,5,17/4/5,4/14,14,5,21,4,5,5,4,7,5,28,7/11/12,5,24,5,1,9,5,19,5,5,5
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,1,1,5/6,5,1,1/14,1,1,1,1,1,1/11,21,1,15,17,1,1,1,12,12,1,1,19
lpsnh5,lpsnh5,1.0,1,1,4/5,10/11,1,1,1,1,20,1,1/38,1,13,28,30,13,1,27,37,9,35,36,1/24,4,1,30,30,1,1/34,35
lpsnh6,lpsnh6,1.0,1,1,8,25,10,10,34/27,1,1,1,50,34,10,33,35,26,16/20,27,1,22,38/41,38/39,27,9,13,37,37,34,34,1
lpsnh7,lpsnh7,1.0,1/37,5,3,5,5,5,24,5,16/5,16,36/5,24,5,17,17,15,5,17,35,14,33/31,32/31,17,4,5,18,22,27,27,29
lpsnh8,lpsnh8,1.0,1,10,3,10,10,10,17,10,10,10,29,17,10,15,17,10,10,10,10,10/13,10,23,10,9,12,20/21,20,17,17,26
lpsnh9,lpsnh9,1.0,1,12/13/14,4,12,12,12,12,12,71,72,12,12,12,12,76,12,15,12,12,67,12,12,12,4/9,15,78,77,12,12,12
lpsnh10,lpsnh10,1.0,1,3,5,3,13,29,3/40,3,31,3,48,3,29/30,36,39,29,27,3,3,27,44,42,3,5,27,3,3,41,41,45
lpsnh11,lpsnh11,1.0,1,1,5,1,1,1,1,25,1,1/12,29,1,1,21,1,1/11,1,1,1,1,1,1,1,5,1/8/9,22,22,1/24,1,1
lpsnh12,lpsnh12,1.0,1,8,2,18/8,8,8,8,8,21,8,8,8/25,20,8,8,19,11,8,30,16/17,8,29,8,5,11,8,8,8,8,8
lpsnh13,lpsnh13,1.0,27,3,1,1,1,1,1,25,1,14,1,16,1,15,1,1,1/6,1,24,8,1,1,1,2,1,1,1,16,19/20,22
lpmh0,lpmh0,1.0,93,1,1,22/23,22,22,1,1,45,38,1,1,22,50,51,37,22/28,1,90,22/30,85,81/83,1,20,24,59,59,1,1,86/76
lpmh1,lpmh1,1.0,39,12,7,12,17,12,26,12,22,19,12,35,12,26,26,12,12,0,12,12,0,0,26,0/11,15,33,0,35,35,37
lpmnh0,lpmnh0,1.0,1,1,1,6,6,6,1,1,20,13,1,1,6,1,30,11,10,1,1,10,46,47,1,2/3/4,8,30/31,32/31,1,1/35,48/50
lpmnh1,lpmnh1,1.0,1,25,11,28,28,28,28,28,39,41,116,93,38,78,28,38,36,75,113,34,100,109,70,17,34/35,28,88,93,93,110
lpmnh2,lpmnh2,1.0,60,14,1,1,1,1,1,50,19,1,58,38/40,1,26,32,17,1,21,50/52,1,48,44,22,12,1,1,30/31,1,1,42
lpmnh3,lpmnh3,1.0,79,17,11,23,31,16,47,16/76,39,16,77,61,33,46,47,33,23/27,44,74,30,65,16,41,12,23/24/26,47,51/53/54/55,60,57,71
lpmnh4,lpmnh4,1.0,71/72,5/6,1,14,16/17/15,22/15,5,59,24,24/25,66,5,21,5,5,15,8,31,64,8,52,54,47,2,8/11,49,49,5,5,57
lpmnh5,lpmnh5,1.0,1,1,6,20/21,1,1,32/28,43,27,22,28,32,1,28,28,1,15,28,41,16,37,37,28,12,15,30,30,35,35,40
lpmnh6,lpmnh6,1.0,1,10,7,10,17/15,10,33/28,10,25,25,10,33,20/21,28,41,21,14,32,10,10,60,64/63,32,7,14,33,35,33/28,33/28,47
lpmnh7,lpmnh7,1.0,72,10,1,10,10,10,43/13,71,10,10,56,52,10,13,41,10,10,22,56,10,57,65,21,7,10/11,13,39,54,55,70
lpmnh8,lpmnh8,1.0,1,18,1,23,19,19,19,52/45,19,19,53/45,19,30,39,41,30,22,35,45,22,46,49/46,35,2,19,41,41,19,19/44,45
lpmnh9,lpmnh9,1.0,43,1/4,1,7,7,7,7,38,18,17,39,7,7,28,7,7,7,24,37,7,34,34,25,2/3,9,7,29,32,33,7
lpmnh10,lpmnh10,1.0,1/88/89,11,1,13,13,13,11,69,20,20,87,53/54,13,26/11,11,13,13,24,72,13,64/63,58,25,10,13,11,48,50,50,68
lpmnh11,lpmnh11,1.0,1,11,4,11,15,15,59,11,42,16,75,59,15,45,57,15,14,44,64/71,14,61,11,44,6,11,45,49/50,59,59,11/62
lpmnh12,lpmnh12,1.0,59,6,1,6/13,15,6,6,53,6,6,55,44,18,29,39,16/6,11,28,50,12,45,6,25/26,1/4,6,6,6,40,40,6
lpmnh13,lpmnh13,1.0,88,12,2,14,22,22/23,13,13,13,36,13,13,26,13,72,26,14,64/65/66,87,20,78,79,64,1,17,13,69/70,75,75,83
lphh0,lphh0,1.0,1,13,5,25,27,16,194/185,198,0,0/31,230,195,16,185,192,29,21,163,222,21,200/204/206,202,0,0,21,186,0,196,196,198
lphh1,lphh1,1.0,86,6,0,6,0,14,34/58,0,23,22/26,84/85,60,14,0,57,14,12,32,0,11,0/66,71,30,5,11,34,0/55,0/34,0,66
lphnh0,lphnh0,1.0,1,25,1,46,25,25,25,25,65/68,65,99,90,62,81,83,62,36/39,25,25,42,95,94,71,11,33,83,83,25,25,97/25
lphnh1,lphnh1,1.0,1,29,8,29,29/31,29,108,139,29,81,151,118,78,108,113,78,68,106,150,68,125,126,101/102,25,72,113,113,118,118/121,29
lphnh2,lphnh2,1.0,1,2,6,2,2,29,55,112/106/111,2,2,116,55,30,72,87/88,30,24,42,110,26,90,90,50,22,24,74,82,55,55,90
lphnh3,lphnh3,1.0,126,11,1,7,7,32,7,110,7,7,113/76,7,36,43,69,36,13,42,110,25/27,101,94,39,1,23,43,43,73,71,78
lphnh4,lphnh4,1.0,1,1,6,1,1,1,99,145,88,1,1,99,81/78,101,99,76,1,96,144,33,119,117,95,30,1,105,109/110,99,99,123
lphnh5,lphnh5,1.0,1,32,2,39,39,39,70/78,107,52,55,153,86,49/51,70/73,74,49,47,63,151,48,105,93,69,2,41,76,74,70/79,70,91
lphnh6,lphnh6,1.0,1,46,33,61,45,62,84,140,74,68,45,84,62,110/111,114,62,56,99,135,45,45,45,108,39/42,45,114,117,84,84,45
lphnh7,lphnh7,1.0,1,48/49,7,44,60,60,131,154/44,66,67/68,44,135,60/61,124,129/71,64,59,123,161/162,59,153,140,119,36,56/57,71/125,127,131,131,44
lphnh8,lphnh8,1.0,141,14,10,25,18,18,52,119,17,49,66,60,26,52,59,26,18,52,114/115,18/21,73,73,52,12,18,52,54,62,62,102/103
lphnh9,lphnh9,1.0,153,34,6,43,60,60,97/107,129,87,71,152,107,68,97,97,68,59,101,129,56,137,129,101,8,58,97/105,97,107,108,141/142/143
lphnh10,lphnh10,1.0,1,1,1,3,3,3,47,114/115,27,1,116,47,18,44,47,18/19,3,28,113,3,71/78,76,36,2,3,50,57,61,64/61,65/79
lphnh11,lphnh11,1.0,1,28,9,27,38,46,27,75,50,51/52,75,69,33,27,68,43,27,54/27,86,29,80,80,54,15,27,63,66,71,71,79
lphnh12,lphnh12,1.0,125,18,14,25,39,39,79,123,64/66,59/61,19/124,82,47,71,71,53,25,70,122,33/34/25,86,86,68,16,25/31,72,74,80/81,81,88
lphnh13,lphnh13,1.0,1,22/23,8,25,25,25,43,82,25,25,91,43/61,25,25,59,25,29,33,87,29,65,64,40,8/15,29,48/53,47,43,43,73
lnpsh0,lnpsh0,1.0,27,0,1,11,13,13,11,25,11,17,11,11,13,20,11,13,11,11,25,11,22,11,19,8,12,11,0,11,11,24
lnpsh1,lnpsh1,1.0,32,7,3,0,0,14,17,0,0,0,0,17,12,17,17,0,11,0,0,0,0,25,0,2,9,21,0,17,17,0
lnpsh2,lnpsh2,1.0,1,1,1,1,1,1,22,1,1,20,1,24,1,22,22,1,1,1,1,14,1,1,0,0,1,22,22,24,24,1
lnpsh3,lnpsh3,1.0,18,0,2,6,6,6,15,0,0,0,0,15,9,0,0,6,8,0,0,8,0,0,0,5,8,0,0,15,15,0
lnpsh4,lnpsh4,1.0,0,0,5,0,0,0,33,0,0,0,0,32,0,21,21,0,0,0,51,0,48,48,0,0,17,26,26,47,47,0
lnpsh5,lnpsh5,1.0,1,6,1,6,6,6,19,6,13,13,6,19,11,19,19,9,6,6,6,6,6,6,6,1,6,19,22,19,19,6
lnpsh6,lnpsh6,1.0,1,6,2,0,0,0,15,0,0,10,0,15,8,15,17,8,0,0,0,0,18,0,0,4,0,15,15,15,15,0
lnpsh7,lnpsh7,1.0,24,8,5,11,7,7,7,7,7,7,7,7,7,7,7,7,0,13,7,0,7,0,13,3,0,7,19,0,0,23
lnpsh8,lnpsh8,1.0,1,1,4,1,1,1,18,0,1,13,1,18,12,18,18,1,7,0,1,11,1,1,0,6,7,18,18,18,18,1
lnpsh9,lnpsh9,1.0,1,8,1,1,15,15,1,1,1,1,1,1,19,0,1,15,1,1,1,12,1,27,1,3,1,1,1,22,22,28
lnpsnh0,lnpsnh0,1.0,1,1,1,1,9,9,1,1,1,1,32,25,9,16,1,11,8,1,1,8,1,1,1,7,1,1,18,24,24,1
lnpsnh1,lnpsnh1,1.0,1,1,3,12,1,1,1,1,13,1,29,1,1,1,16,1,9,15,28,11,23,23,14,6,9,1,1,18,1,25
lnpsnh2,lnpsnh2,1.0,1,4,1,7,7,7,21,38,7,7,40,30,7,21,28,7,7,7,38,18,33,33,7,3,16,21,21,21,21,33
lnpsnh3,lnpsnh3,1.0,1,1,3,1,7,1,1,1,12,11,1,1,1,1,20,1,1,1,1,1,23,23,15,3,1,21,21,1,1,1
lnpsnh4,lnpsnh4,1.0,29,1,2,1,1,1,14,1,12,12,1,14,1,18,24,9,1,15,1,1,25,1,14,4,7,14,20,14,14,1
lnpsnh5,lnpsnh5,1.0,32,7,2,9,13,7,7,22,7,7,28,7,7,7,7,7,9,7,27,9,7,7,7,5,9,7,7,19,19,7
lnpsnh6,lnpsnh6,1.0,1,1,1,1,1,1,1,1,1,1,1,1,7,1,17,1,1,10,22,1,1,1,10,3,4,1,16,18,18,1
lnpsnh7,lnpsnh7,1.0,1,1,1,1,1,1,1,1,1,1,1,14,1,1,12,1,5,1,24,5,1,1,7,1,1,12,12,14,14,1
lnpsnh8,lnpsnh8,1.0,1,4,1,4,8,8,4,30,4,4,20,4,8,4,4,13,4,4,30,4,20,20,18,1,4,4,4,4,4,27
lnpsnh9,lnpsnh9,1.0,1,1,1,3,10,10,3,35,3,16,3,27,14,3,3,14,8,3,43,8,28,31,3,1,8,3,24,3,3,33
lnpsnh10,lnpsnh10,1.0,1,55,1,53,53,53,53,68,53,53,53,53,53,53,53,53,56,53,68,56,64,64,53,51,56,53,53,53,53,64
lnpsnh11,lnpsnh11,1.0,1,2,1,2,5,7,14,27,10,8,29,14,5,12,12,5,2,11,26,2,19,19,11,1,2,13,13,14,14,17
lnpsnh12,lnpsnh12,1.0,36,10,3,10,10,10,10,33,10,10,10,30,10,10,10,10,15,24,10,15,10,10,24,2,18,10,26,28,10,10
lnpsnh13,lnpsnh13,1.0,1,2,1,3,3,3,3,3,3,3,3,3,12,15,3,3,6,3,30,6,3,23,3,1,6,17,17,3,3,3
lnpsnh14,lnpsnh14,1.0,1,10,5,7,7,7,7,38,7,7,7,7,13,7,30,7,7,25,35,7,7,7,28,5,7,31,30,7,34,7
lnpsnh15,lnpsnh15,1.0,1,4,2,4,4,4,4,31,18,4,4,4,4,26,4,13,6,4,4,4,30,30,4,3,4,27,4,28,28,30
lnpsnh16,lnpsnh16,1.0,1,1,4,1,1,1,13,1,1,1,23,13,1,15,13,1,1,1,1,1,1,1,7,4,1,13,18,20,20,1
lnpsnh17,lnpsnh17,1.0,1,1,2,1,1,1,1,35,13,13,35,34,1,1,20,1,1,1,41,11,38,39,14,8,10,20,20,32,32,35
lnpsnh18,lnpsnh18,1.0,1,7,5,7,7,7,7,28,7,15,7,26,7,7,24,7,7,16,7,7,27,27,21,3,7,7,23,7,7,7
lnpsnh19,lnpsnh19,1.0,34,1,1,1,9,11,1,1,1,1,1,23,12,15,17,11,6,13,26,7,1,25,13,1,1,17,21,23,23,1
lnpsnh20,lnpsnh20,1.0,33,1,3,1,1,19,1,32,1,21,1,24,1,1,1,18,1,1,30,1,27,25,1,12,1,1,1,24,24,28
lnpsnh21,lnpsnh21,1.0,1,2,2,2,9,2,21,35,2,2,2,27,2,21,23,2,7,20,33,8,28,28,14,4,2,21,22,24,24,28
lnpsnh22,lnpsnh22,1.0,29,6,1,6,6,6,13,6,6,6,6,21,6,18,13,6,6,6,23,6,6,6,6,1,8,19,19,21,21,6
lnpsnh23,lnpsnh23,1.0,1,1,1,10,6,6,6,32,18,6,6,27,6,6,22,6,8,21,32,8,6,6,21,1,7,22,23,26,26,31
lnpsnh24,lnpsnh24,1.0,1,7,1,7,11,11,7,7,7,7,23,7,12,7,7,11,10,14,7,7,19,21,14,2,9,7,16,7,7,19
lnpsnh25,lnpsnh25,1.0,1,1,2,1,1,1,1,22,1,1,20,1,12,1,1,13,1,1,22,1,20,20,1,7,1,1,1,1,1,20
lnpsnh26,lnpsnh26,1.0,1,1,3,1,1,1,1,1,1,1,1,23,9,1,15,12,7,1,25,7,1,1,1,2,1,17,17,21,21,1
lnpsnh27,lnpsnh27,1.0,1,1,1,1,1,1,1,27,1,16,1,24,1,1,1,1,1,18,27,13,1,1,17,10,12,1,19,1,1,1
lnpsnh28,lnpsnh28,1.0,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,7,1,1,1,1,17
lnpsnh29,lnpsnh29,1.0,38,1,1,1,1,1,1,1,8,9,35,1,6,12,1,1,5,11,1,1,1,1,11,1,4,1,30,1,1,1
lnpsnh30,lnpsnh30,1.0,1,1,3,12,15,5,20,5,5,18,5,20,5,20,20,5,5,20,5,10,5,5,20,1,5,20,21,20,20,29
lnpsnh31,lnpsnh31,1.0,1,1,1,1,1,1,1,35,11,10,36,33,1,1,29,1,1,15,35,1,1,1,28,5,1,1,1,1,30,1
lnpsnh32,lnpsnh32,1.0,27,1,1,1,1,1,1,1,1,1,25,1,1,12,14,1,5,1,22,5,20,20,1,2,1,18,14,1,19,20
