id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,15,15,1,1,1,3,15,1,17,16,1,20,15,8,0,0,4,0,15,0,15,15,11,0,0,0,0,0,0,23
mh1,mh1,50.0,1,1,1,1,1,1,1,25,1,1,26,1,1,30,26,0,26,36,1,1,1,0,37,38,37,37,36,1,1,39
mh2,mh2,50.0,18,15,1,7,1,1,1,5,1,1,1,13,13,1,1,1,1,1,13,13,15,15,1,1,1,9,10,13,19,13
mh3,mh3,50.0,1,15,1,4,1,1,1,3,1,1,1,1,1,8,1,1,1,9,1,16,15,15,9,9,10,9,9,16,16,16
mh4,mh4,50.0,6,6,1,4,6,1,6,1,6,6,7,6,6,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,14
mnh0,mnh0,50.0,9,9,1,1,1,1,1,1,1,1,1,13,9,1,1,1,1,1,9,1,9,9,6,6,1,1,1,1,1,12
mnh1,mnh1,50.0,8,8,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,8,10,8,8,1,1,1,1,1,10,12,10
mnh2,mnh2,50.0,17,15,1,1,1,1,21,2,1,1,10,15,15,3,10,3,10,3,15,18,15,15,3,3,3,3,3,18,20,15
mnh3,mnh3,50.0,20,1,1,6,1,1,1,2,1,1,1,23,1,1,1,1,8,1,1,1,1,1,1,1,1,16,1,1,1,1
mnh4,mnh4,50.0,23,30,1,3,1,1,34,1,1,1,1,21,25,8,1,1,1,1,23,33,23,23,11,11,11,11,1,33,33,33
mnh5,mnh5,50.0,25,25,1,5,6,3,6,2,6,6,6,23,25,18,6,18,6,18,25,23,25,25,18,18,18,18,18,23,23,23
mnh6,mnh6,50.0,19,19,1,3,3,1,13,1,14,14,3,13,16,9,6,9,6,9,19,13,19,19,9,9,9,12,9,13,13,13
mnh7,mnh7,50.0,8,26,1,6,8,1,8,2,8,8,14,32,8,8,11,21,12,18,30,32,25,26,18,18,18,18,18,32,33,32
mnh8,mnh8,50.0,17,14,1,4,4,2,4,1,4,4,4,19,4,4,4,7,4,4,15,21,4,4,8,11,4,4,4,21,21,22
mnh9,mnh9,50.0,19,25,1,6,1,1,1,1,19,19,7,19,19,1,7,11,7,1,19,19,22,22,1,1,1,13,17,19,19,19
mnh10,mnh10,50.0,1,1,2,1,1,2,1,2,1,1,1,1,1,1,6,1,6,1,1,14,1,1,9,1,1,1,1,14,14,14
mnh11,mnh11,50.0,26,17,1,1,1,1,30,1,1,1,1,1,25,1,9,11,9,1,28,1,17,17,1,1,1,1,14,1,1,1
mnh12,mnh12,50.0,13,1,1,1,1,1,1,1,9,1,5,15,1,1,5,1,5,1,1,17,1,1,1,1,1,1,1,17,15,15
mnh13,mnh13,50.0,23,30,1,1,1,1,36,3,1,1,8,23,23,17,8,16,15,21,23,23,25,25,16,16,16,19,21,23,23,35
mnh14,mnh14,50.0,17,1,1,4,1,2,1,1,1,16,7,19,1,1,6,1,6,9,17,19,1,1,9,9,9,9,14,19,21,19
lpsh0,lpsh0,1.0,24,29,1,1,0,6,0,1,0/21,0,0/11,24,26,0,0,0,0,13,24,24,29,29,0,13,15,13,0/13,24,0,24
lpsh1,lpsh1,1.0,1,12,2,1,1,2,1,3,1,1,5,0,1,5,5,9,0/5,9,1,0,12,0,9,9,9,9,9,0,0,0
lpsnh0,lpsnh0,1.0,13/14,12,1,1,1,1/3,1,1/2,1,1,1,12,12,7,1/6,7,1,7,12,12,12,12,7,7,8,7/10,7,12,17,20
lpsnh1,lpsnh1,1.0,25,1,1,2/3,1,1,31,1,1,1,9,1/28,21,4,4,10/11/12,4/8,4,25,1/29,1/23,1,14,19,4,4,4,1/29,1,1/28/30
lpsnh2,lpsnh2,1.0,1/19/20,17,1,1,1,1,1,3,1,1,1,21,1,1,9,1,9,1,1,21,17,17,1,1,1,1,1,21,21,21/22
lpsnh3,lpsnh3,1.0,22,22/23,1,5,1,1,1,4,1,1,15,20/24,20,16,7,16/17,13,18,22,20,22,22,18,18,18,19,18,20,20,25
lpsnh4,lpsnh4,1.0,47,47,1,1/11,13,9/10,1/13,1,43,43,22,50/47,47,37,22,37,35,37,47,51,47,47,38/40/41,38,39,38,37/42,51,50,50
lpsnh5,lpsnh5,1.0,25,4,1,1,4,1,4,1,20,4,9/10,4,21,4,8,4,8,4,4,4,4/24,4,15,4,13,4,4,4,4,4
lpsnh6,lpsnh6,1.0,4,4,1,4,4,1,4,1,4/12,12,5,4,4,6,4,6,4,6,4,4,4,4,10,10,6,10,6,4,4,4
lpsnh7,lpsnh7,1.0,15,15,1,4,4,1,15,2,15,15,5,21,15,10,5,4,8,4,15,22/23,18/15,19/15,14,4,13,4,4,22/23,22,22
lpsnh8,lpsnh8,1.0,27,25,1,6,1,1,1,4,20,20,12,20,23,10,12,10,12/13,10,22,28,25,25/26,17/18/10,17,10,18,10,28,28,28
lpsnh9,lpsnh9,1.0,26,23,1,1,3,1,15,1,18/15,15,6,23,23,9,6,9,8,9,23,23,23,23,13,9/10,9,10,9,23,23,23
lpsnh10,lpsnh10,1.0,32,30,1,5,6,1,6,4,27,27,16,34,6,17/18,6/15,6,6,6,6,41,30,30,23/24,19,6,19,6,41,41,44
lpsnh11,lpsnh11,1.0,4,4,1,1,4,3,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4/7,4,4,4,12,4/13
lpsnh12,lpsnh12,1.0,30,24,1,7,1,6,1,1/3,1,21,8,1/31,1,12,10,14,10,14,26,1,24,24,18/19,18,16/17,15,14,1,1,1
lpsnh13,lpsnh13,1.0,20/14,17,1,1,1,1,1,5,1,1,1,15,14,8/11,1,8,1,8,14,15,14,14,8/12,12,8,8,8,15,15,15
lpmh0,lpmh0,1.0,0/31,0/30,1,4,1,1,1,0,23,1,1,35,0,1/6,1,9,1,12,26,34,0,0,12,22,14,12,12,34,1,1
lpmh1,lpmh1,1.0,23,21,1,1,1,0/6,1,1/4,18,19,0,1,1,1,1,0,0/1/8,16,1/25,28,1,1,13,14,0,0/12,15,30,28,28
lpmnh0,lpmnh0,1.0,85,90,7,1/9,23,7,85,8,85,85,32/28,85,86,36/23,28/30,59,28,71,92,94,90,90,68,70,65/37,68,71,94,94,97/94
lpmnh1,lpmnh1,1.0,58,47,2,7,10,2/3,10,2,29,30,11,66,10,10,14,21,14,10,10,66,38,38,10,24,23,10,10,66,66,66
lpmnh2,lpmnh2,1.0,32,36,2,9,8,2,8,2,8,8,21,8,32,23,21/22,25,21,30,32,40,32,32,27,23,23,26,30,40/43,40,40/44/45
lpmnh3,lpmnh3,1.0,35,35/38,3,1,51,3/5,35,3/4,35,35,8,35,35,1,8,17,8,15,41,35/42,35,35,19,15,18/15,15,34,42,35,49
lpmnh4,lpmnh4,1.0,34,38,4,8,8/46,4,27,4,27/28,32/30,12,39,33,22,12,24,16/14/15,22,34,45,36,38,22,22,22,26,22,45,45,45
lpmnh5,lpmnh5,1.0,5,41,1,6,51,1,5,1,5,5,15,5,37,19,15,19,15,19,45,49,39,39,19,25,21,26,19,49,49,49
lpmnh6,lpmnh6,1.0,50,44,1,1,1,11,1,7,1,1,18,54,1,29,18,25,20,25,49/47,53,1,1,34,34,32,34/35,41,53,53,53
lpmnh7,lpmnh7,1.0,64/39/63,58,5,13,14,5,39,7,42,39,20,39,39,25/14,20,23,20/21,23,39,39,49/51/52,54,37,34,34,38,23,39,39,68
lpmnh8,lpmnh8,1.0,31,29,1,1/7/8,1,1,1,3/4/5,1,1,11,1,1,19,11,21,14,28,30,1,29,29,24,24,9,24,28,1,1,1
lpmnh9,lpmnh9,1.0,49,47,3,1,18,3,18,11,18,18/35,22/24,36,40,25,22,25,22,25,36,36,36/43,36,25,25,30,25,33,36,36,52
lpmnh10,lpmnh10,1.0,65,62,2,1,17,2,50,2,50,50/51/52,18,51,54,37,24,44/46,24/25,49,63,51,59,59,35,48,35,35,35,51,51,68
lpmnh11,lpmnh11,1.0,8,32,2,5,8/42,2,26,4,8,8,17,8,8,19/8,17,8,17,8,38/8,41,8,8,8,24,8,8,8,41,8,8
lpmnh12,lpmnh12,1.0,87,27,1,1,2/3,1,3/24,1,3,3,6,3,25,7,6,8,6,23,87,3,3,28,18/19,18,8,20/21/22,23,3,3,3
lpmnh13,lpmnh13,1.0,25,31,1,1,1/35,1,23,1,23,23,7,25,25,11,7/8,14,7,11,34/25,25,31,32,11,20,11,22/11,11,25,25,25
lphh0,lphh0,1.0,47,0,2,1,1,2,44,9,46,44,16,44,53,0,22,32,16,33,47,0,0,0,40,35,0/33,43,33,0,73,0
lphh1,lphh1,1.0,70,70,1,31,0,9,33,0/7,67,33,48/0,70,70,34/51,48,34,50,65,70,70,70,70,63,0/63,61,64,34,70/77,81,70/78
lphnh0,lphnh0,1.0,40,46,4,1,1,4,1,4,1,1,14,51,38,16,14,16,14,31,40,52,45/46,45,21,24/26,20,16,32,52/53,52,52
lphnh1,lphnh1,1.0,90,81/82,1,1,1,11,1,7,32,36,1,93,77,18,1,20,1,17,75/91,93,75,75,25,17,17/23,17,17,93/94,93,93
lphnh2,lphnh2,1.0,33,45/46,1,4,8,3,8,1,8,8/30,12,33,39,13,12,18,12,27/28,49,50,33,33/40,24,25,20,20/26,20,50,33/52,33
lphnh3,lphnh3,1.0,154,139,1,12,11/13,1,195,9,45,52,17,164,63,11,20,23,20,40/11,57,165,57,57,33,35/36,25,11,39,165,165/172/173,192
lphnh4,lphnh4,1.0,93,85,1,6,2,1,112,1,51,51,14,111,73,23/24/25,12/13,26,12,20,74,98,81,80,32,29,28,33,38,99/100,98,103
lphnh5,lphnh5,1.0,97,85/86,1,6,17,1,17,1,54,54/56,24,57,64,29,24/25,39,24,36,97,57,85,85,41,45,36,36,51,99,57,57
lphnh6,lphnh6,1.0,59,63,3,1,18,3,77,16,18,18,29,70,59/61,40,29,49,36,52,67,72/74,64/63,66,50,51,37,37,37,75,72,72
lphnh7,lphnh7,1.0,51,62,1,1,70,12,1,6,45,1/47,16,65/69,51/53,15,20,23,20,24/26,51,67,51,51,38,38,32/33,24,41,67,65,65
lphnh8,lphnh8,1.0,95,80/78,9,20,23,16,50,9,50,50,23,106,56,38,23,27,23,48,95,100,76,76,44/47,44,44,44,44,100,100,105
lphnh9,lphnh9,1.0,124,121,2,10,1/137,8,12,4,89,12,18/19,127,95,23,18,34/37,18,88,122/95,95,118/119,118,87,80,80,80,88,133,128,95
lphnh10,lphnh10,1.0,99,92,1,10,23/121,1,23,1,59,63,23,117/120,81,28,25,30,25,44,99,108,87,87/93,36,38,31,31,44,108,108,119
lphnh11,lphnh11,1.0,83,84,1,20,13,8,13,4,13,71,25,97,82,30,26,21,26,61/62,83/13,92,84,84,60,57,54,21,21,92,92/94,92/95
lphnh12,lphnh12,1.0,76,79,1,10,11,1/8,11,7,55,58,14,76,76/78,14,22,43/44,23,52/47,76,97/94,80,79,50,51,48/49,50,47,94,85,85
