id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,2,19,0,1,17,1,16,1,1,1,1,1,11,23,8,1,0,1,1,22,1,0,6,1,7,1,1,1,1
mh1,mh1,50.0,1,1,4,7,1,4,4,4,14,15,4,9,7,12,4,7,7,24,4,4,4,24,55,7,7,7,24,24,37,4
mh2,mh2,50.0,1,1,1,1,1,14,0,0,12,0,0,3,1,1,0,11,5,17,0,29,0,16,0,1,1,4,16,16,0,0
mh3,mh3,50.0,1,3,0,4,1,4,4,4,10,10,4,6,4,4,18,4,4,13,4,0,20,4,4,4,4,4,13,15,4,4
mh4,mh4,50.0,1,1,1,2,1,1,0,1,1,11,0,5,5,5,0,5,5,19,0,25,0,18,26,5,5,6,20,21,0,0
mnh0,mnh0,50.0,30,3,4,4,2,4,16,4,4,4,16,6,6,5,16,5,5,4,24,25,20,10,24,6,8,5,4,13,19,24
mnh1,mnh1,50.0,1,5,22,6,2,1,23,1,15,15,28,6,6,6,23,11,10,1,23,23,23,20,23,6,6,6,1,1,23,23
mnh2,mnh2,50.0,1,1,1,1,4,17,31,20,15,15,31,12,9,1,31,1,8,25,31,38,37,22,31,9,9,8,25,17,33,38
mnh3,mnh3,50.0,1,1,1,1,1,1,16,9,1,1,20,5,7,1,17,1,1,11,16,16,18,1,16,1,1,1,11,13,16,16
mnh4,mnh4,50.0,49,1,27,19,4,1,37,20,1,1,40,1,1,1,37,18,8,22,41,41,39,22,44,1,1,8,22,22,37,41
mnh5,mnh5,50.0,1,8,27,11,2,1,1,1,16,1,1,11,11,13,1,11,11,1,31,1,29,1,31,11,11,11,1,26,1,1
mnh6,mnh6,50.0,1,2,1,1,1,1,18,1,11,11,18,1,1,1,18,8,6,16,18,18,18,16,32,1,4,1,16,16,18,22
mnh7,mnh7,50.0,1,2,16,1,1,1,1,1,1,1,1,1,1,1,20,1,8,1,22,23,20,1,24,1,1,11,1,1,19,22
mnh8,mnh8,50.0,1,1,1,1,3,1,16,13,1,9,16,1,1,1,16,8,4,1,16,16,21,1,16,1,1,4,1,14,18,22
