id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,4,42,0,0,0,0,0,0,18,0,17,17,0,0,17,17,1,8,18,16,1,0,0,0,0,2,0,16,18,23
mh1,mh1,50.0,2,29,1,1,1,1,1,1,1,11,1,20,1,2,22,1,2,2,24,1,2,2,4,2,2,2,7,1,24,26
mh2,mh2,50.0,0,46,50,49,49,37,32,37,39,1,1,36,1,0,1,1,11,28,39,30,12,0,0,0,18,23,0,1,39,39
mh3,mh3,50.0,10,0,1,1,1,1,0,1,1,1,1,1,1,0,1,11,3,0,1,0,3,3,6,6,6,8,8,0,1,17
mh4,mh4,50.0,15,3,32,1,1,3,24,3,3,0,3,26,18,9,26,3,4,15,0,22,5,4,7,6,0,10,0,22,3,3
mnh0,mnh0,50.0,22,53,1,1,1,46,1,46,46,1,1,1,37,1,1,43,1,28,46,34,1,1,2,3,4,1,1,32,46,50
mnh1,mnh1,50.0,21,24,1,1,1,1,1,1,24,1,1,1,1,17,1,23,1,17,24,1,12,15,17,17,17,18,19,1,24,24
mnh2,mnh2,50.0,7,34,1,1,1,27,1,1,1,1,1,1,1,20,24,1,7,7,1,1,7,16,18,7,7,7,7,1,1,1
mnh3,mnh3,50.0,4,42,1,1,1,38,3,38,38,28,3,35,28,4,35,3,6,4,40,34,12,4,18,18,23,25,4,28,40,40
mnh4,mnh4,50.0,2,56,1,1,1,1,1,1,22,1,1,1,1,2,1,1,7,2,1,17,5,2,2,2,2,2,12,1,1,25
mnh5,mnh5,50.0,1,27,1,1,1,16,1,16,1,1,14,1,1,1,15,1,1,1,17,13,1,1,1,1,1,1,5,13,1,1
mnh6,mnh6,50.0,22,43,1,1,1,1,29,1,1,26,32,37,26,1,37,35,15,25,39,26,19,1,1,1,20,1,1,26,1,44
mnh7,mnh7,50.0,10,27,1,1,1,1,1,1,1,1,18,18,16,1,18,18,6,14,1,15,1,1,1,1,1,1,1,1,1,25
mnh8,mnh8,50.0,10,26,1,1,1,1,1,1,1,1,1,19,16,1,1,1,1,1,1,13,1,1,4,1,1,8,1,1,1,1
mnh9,mnh9,50.0,29,37,1,1,1,1,1,33,1,1,1,31,1,2,1,1,2,2,1,1,2,2,10,10,8,13,2,1,1,34
mnh10,mnh10,50.0,51,1,1,1,1,1,1,1,59,1,1,1,1,34,1,1,39,53,64,1,39,39,41,41,48,34,34,1,60,1
mnh11,mnh11,50.0,1,30,1,1,1,1,1,1,1,4,1,17,7,1,17,11,1,1,25,4,1,1,1,1,1,1,1,4,1,1
mnh12,mnh12,50.0,10,32,1,1,1,1,1,1,27,1,1,1,1,3,1,1,1,18,28,22,1,1,3,3,3,3,3,21,28,28
mnh13,mnh13,50.0,12,30,1,1,1,1,1,1,1,14,15,20,14,1,20,15,1,1,1,14,2,3,5,1,6,1,1,14,1,1
mnh14,mnh14,50.0,1,1,1,1,1,1,1,1,1,1,1,20,18,1,20,1,1,1,1,18,3,1,10,8,12,1,1,19,1,1
lpsh0,lpsh0,1.0,1,28,1/30,1,1,1,1,1,1,1,18,19,1/17,1,22,18,1,1,27,15,1,2,3,3/4,12,1,1,14,27,28
lpsh1,lpsh1,1.0,1,1,1,1,1,25,1,1,1,19,1,1,19,1,24,1,1,1,1,20,0/1/2,5/6,1,8,9,1,0,19,1/26,1
lpsh2,lpsh2,1.0,0,16,1,1,1,1,1,1,1,6,10,1,6,0,1,10,3,0,12/15,8/9,3,0/3,4,0,0,5,0,6,12,12
lpsh3,lpsh3,1.0,10,32,1,1,1,16,0/2,16,23,1,15,2,1,6,2,15,1,11,27,12,0,0,1,1,3,0,8/9,12,23,23
lpsh4,lpsh4,1.0,4/11,25,0,0/1,0,2/23,2,23,2,12,2,2,0/22/12,4,2,2,0,0/4,2,19,0,0,7,4,4,8/9,9,14,2,25
lpsh5,lpsh5,1.0,2,34,1,1,1,1,2,1,1,11,2,2,11,2,2/15,2,1,10,1,11,1,1,7,0/2,2,2,2,11,1,1
lpsnh0,lpsnh0,1.0,2,1,1,42,42,1,18,1,1,1,1,1,1,2,1/35,33,2,2,1,15,6,9,1/11,1,1,2,2,1,1,1
lpsnh1,lpsnh1,1.0,2,45,1,1,1,22,2,25,1,2,17,2,2,2,2,17/18,2,2,35,16/14,2,2,2,2/7,2,2/11,2,13,38,41
lpsnh2,lpsnh2,1.0,27,1,1,1,1,42,1,42,1,34,1/41,1,34,4,1,1,4,4/28/29,46,37,7,9,4/11,4,19,4,4,36,1,1
lpsnh3,lpsnh3,1.0,11,1,1/30/31,1,1,26,1,26,1,1,1,22,1,3,23/24/25,19,3,12,1,14,3,3,3,6,3,3,3,13/15,1,1
lpsnh4,lpsnh4,1.0,1,21,1,1,1,1,18,1,1,1,18,19,1,1,19,18,8,16,22,1,5,1,1,1/9,1,1,1,1,22,21
lpsnh5,lpsnh5,1.0,5,26/28,1,1,1,1,1,1,22,1,16,19,1,5,16,16/18,2,13,1,14,2/4,2,5,5,5,8,10/11,14,1,23
lpsnh6,lpsnh6,1.0,1,34,36,1,1,1,16/17,1,27,1,18,18,15,1,23,18,2,1,1,1,2/3,2/4/5,1,1,10,1,1,1/15,1/28,1
lpsnh7,lpsnh7,1.0,6,23,1,1,1,1,1,1,19,12,1,1,12,1,18,16,1/2,9,1,12,3,2,2,2,2,1/4/5,1/4,12,1,21
lpsnh8,lpsnh8,1.0,1/11,20,1,1,34,19,1,18,1,1,1,1,1,1,1/15,1,1,1,24,1,1,5/7,1,1,1,1,1,1/13,24,20
lpsnh9,lpsnh9,1.0,2,21,1,1,1,1,1,1,1,1,10,1,1,2/7,1,10,2,2,16,1,2,2,2,2,2,2,2/7,1,16,1
lpsnh10,lpsnh10,1.0,1,32,1,1,1,1,23,1,1,1,24/25,26,1,18,26,24,1,20,31,22,6,1,12,12,14,16/17,16/17,1,1,1
lpsnh11,lpsnh11,1.0,49,73,1,1,1,1,1,1,1,53,1/55,55,53,1,57/58,55,1,1,60/62/63,53,5/7,1,1,1,1,1,1,53,60,60
lpsnh12,lpsnh12,1.0,1,1,1,1,1/25,1,1/21,1,1,1/17,23,22/24,1/20,1,22,23,1,1,1,19,8/10,1,12,12/15,11,1,1,1/18,1,1
lpsnh13,lpsnh13,1.0,8,37,1,1,1,1/28,1,28,28,20,24,26,19,8,26/27,24/25,3,8,28,23,3,6,9,9,9/10,8,16/15,19/23,28,32
lpsnh14,lpsnh14,1.0,1,1,1,1,1,1,1,1,1,1,17,1,15,1/2,1/19,17,3/5,1/13/14,20,1,6,3,10,10,11,1/12,1,1/15,20,1
lpsnh15,lpsnh15,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,29,3,1,42,20,6,3,1,14,1,1,1,1,34,1
lpsnh16,lpsnh16,1.0,5,1/35,1,1,1,1,26,1,31,1/17,26,28,1,5,26/29,26,10,16,33/34,23,8,10,5/12,5,5,5,14,1,1,1
lpsnh17,lpsnh17,1.0,3,75,1,79,79,1,1,69,72,1,1,1,1,3,1,1,6,3/59,76,61,49,6,54,54,53,3,3,1,75,75
lpsnh18,lpsnh18,1.0,32,47,1/49,1,1,1,2,43/44,1,34,2,41,34,9,2,36,2,2,46,34,4,6,2,2,2,9,9,35,1/46,1
lpsnh19,lpsnh19,1.0,8,1,1,1,1,1,16,1,21,1,1/17,1,12,1,18,17,1,11,1,15,1,5,6,6,1,1,1,14,1,1
lpsnh20,lpsnh20,1.0,11,31,1,1,1,1,1,1,1,14/15,22,27,15,8,1,22,1,8,34,19,5,1,1/6,1,1/7,10,8,16,31,31
lpsnh21,lpsnh21,1.0,17,33,38,1/37,1,1,2,25,26,2,19,20,2,2,20,19,2,2,26,2,2,2,2,3,2,7/8,2,2,28/30,34/26
lpsnh22,lpsnh22,1.0,7,1,1,17,1,1,10,1,1,1,10,10,1,1/3,10,10,2,1,14,9,2,1,1,1,1,1,5,8,1/15,1
lpsnh23,lpsnh23,1.0,11,31,1,1,1,1,1,20,1,16,1,1,16,13,1/19,1,2,11,26,18,5,1,10,10,1,13,13,18,1,27
lpsnh24,lpsnh24,1.0,11,24,1,1,1,1,20,1,22,1,21,21,1,1/9,21,21,6,12,22,17/19,3,1,7,7,8,1/9,1,1,22,22
lpsnh25,lpsnh25,1.0,3,26/27,1/28,28,1,1,1,1,1,1,1,1,17,3,1,1,3/5,3,1,15,5,5,11,12,7,3,3,15,1,1
lpsnh26,lpsnh26,1.0,11/12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,1,23/24,4,1,7,7,1,8,1/10,17,26,1
lpsnh27,lpsnh27,1.0,14,27,1,1,1/28,2,2,2,2,2,2/18/19/20,22,2,14,2,19,3,14,2/26,2,12,13,15,14,17,14,14,2,2/25,2
lpsnh28,lpsnh28,1.0,1,18,1,1,1,1,1,1,1,1,1,14,1,1,1/15,1,1,7,1,10,1/4,6,1,1,1,1,1,1,1,1
lpsnh29,lpsnh29,1.0,14,19,1,1,1,1,1,1,1/19/20,15,1,1,15,1,1,1,2,1,19,18,5/8,10,1,1/11,1,1,12,15,22,19
lpsnh30,lpsnh30,1.0,13,23,1,1,1/25,2,2,2,2,2,2,2,2,11,2,2,7,17,20,2,7,7,9,7,7,11,11,2,20,20/24
lpsnh31,lpsnh31,1.0,14,1,1,31,31,1,2,1/29,1,2,18,24,2,14,24/26,18,3/6,16,1,2,3,3,11/12,11,9,14,14,2,1,1
lpsnh32,lpsnh32,1.0,3,32,1,1,1,2,18,2,2/25,16,21,18,16,3,18,21,3,14,2,17,5,3,3,3/9/10,3,12,3,17,2,2
lpsnh33,lpsnh33,1.0,27,1/37,1,1,1,34,32,33,1,30,1,1,28,4,1,1,9,4,1,28,11,7,4,4,4,16/4,4,28/31,1,1
lpsnh34,lpsnh34,1.0,60,95,1,96/1,1,1/90,1,1/91,1,1,83,87,77/79,1,88,83,1,4,1,74,2,1,3,1,1,1,1,1,1/93,94
lpsnh35,lpsnh35,1.0,24,36/46,1,48,48,1,1,1,36,1,1,1,25,1,1,31,1,1,44,1,7,16/10,1,21,1,1,1,1,36/38,47
lpsnh36,lpsnh36,1.0,15,24/26,1,27,1,1,1,1,24/25,1,1,1/22,1,1/13,1,1,1,17/15,24,20,3,1,5,5,11,1,1,19,24,24
lpsnh37,lpsnh37,1.0,1,29,1,1,1,1,1/21/22,1/25,1,1,1,1,20,1,1,24,1,16,27,17,4,1,1,1,6,9,14,1,27,29
lpsnh38,lpsnh38,1.0,134,165,1,1,1,1,159,1,1,149/152,160/161,1,149,8,1,160,6,137,164,157,6,4,4,4,4,12,13,149,1,1
lpsnh39,lpsnh39,1.0,1,39,1,1,1,1/27,21,27,27/28,15,1,26,19,1,1,1,8,1,36,15,8,8/9,11,11,11,1,1,17/15,1,1
lpsnh40,lpsnh40,1.0,1,1,1,1,1,1,1,1,1,1,26,1,1,1/2,1,26,2,1,28,1/25,17,2,1,1/19,18,20,1,1,28,1
lpsnh41,lpsnh41,1.0,17,41,1/46,45,1,38,1,1,1,24,32,1/36,24,1,36,35,1,1,1,27,2,1,4,4,1/5,10,1/11,27,1,1
lpsnh42,lpsnh42,1.0,1,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,5,16/1,31,23,13,1,1,1/15,1,1,1,24,31,1
lpsnh43,lpsnh43,1.0,57,72,1,1,1,1,1,1,1,59,1,1/62/63,59,52,64,1,1,1,70/71,60,1,1,1,1,1,16/17,51,59/60,70,69
lpmh0,lpmh0,1.0,7,4,1,1,1,4,4,4,4,4,4,19,4,7,4,4,8,14,4,4,10,8,0/7,7,11,0,7/13,4,4,25
lpmh1,lpmh1,1.0,15,33,0,35,35,1,1,1,1,1,20,1/24,1,2,1,20,4,2,31,17,7,12,0,0,13,2,2,17,31,31
lpmh2,lpmh2,1.0,0,64,1,1/65,1,2,0/25/26,2,30,1/2,26,28,24,1,28,26,1,1,0,22,8,1,1,1,12,14,1,1,0,1
lpmh3,lpmh3,1.0,0,0,1,1,1,37/38,2,36,36,2,32,0,23,20,0,32,0,0,49,29,0,9,0,0,13/15,20,20,0,0,0
lpmh4,lpmh4,1.0,3,37,1,44,44,2,2,33,40,21,0,29,21,3,31,0,2,10,37,26,2/4,5,3/6,3,3,9,8,0/26,37,0/37
lpmh5,lpmh5,1.0,14,86,0,0,0/90,52,0/21/22,0,0,16,25,45/47,16,12,48,25,4,1,74,16,7,10,1,1,1,12,12,16,75/76,89
lpmh6,lpmh6,1.0,134,0/1,1,1,0,1,139,149,1,2,140,142,2,2,145,140,2,135,151,2,2/4,6,13,12,12,2,19,2,157,1
lpmnh0,lpmnh0,1.0,3,66,1,68,68,1/49,1/43,1,1,1/41,1,1,1,3/39,46,1,16/13/15,3,52,42,15,13,17/3,37,3,3,3/38,42,1,67
lpmnh1,lpmnh1,1.0,4,82,1,1,1,1,32,1/40,75,28,1,1,31,4,1,35,4/7,26,42,28,4,9,4,17,18,22,4,28,79,82
lpmnh2,lpmnh2,1.0,33,68,1/70,70,70,58,50,60,1,1,52,54,48/49,21,1,51,1,17,62,47,12,14/15,17,17,17/18,21,24,36,64,67
lpmnh3,lpmnh3,1.0,1/28,60,61,61/62,61/62,1,1,57,58,1,44,54,1,1,55/47,44,1,39,1,1,15,21,1,1,1,23,24/25,42,1,1
lpmnh4,lpmnh4,1.0,22,40,44/45,1,1,35,30,35,39,1,1,1,28,20,1,1,11,18/11,40,1,11,16,17/11,11,11,20,20,1,40,40
lpmnh5,lpmnh5,1.0,70,85,1,1,1,3/84,3,3,85,1,77,80,1,56,83,79,20,4,90,76,20,30,40,49,4,4/59,56,75,85,85
