id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,0,19,1,1,1,1,1,1,1,1,14,1,1,1,0,1,0,0,0,24,1,1,0,0,16,0,0,24,24,24
mh1,mh1,50.0,23,20,1,1,6,5,6,1,15,15,6,20,20,6,6,6,6,6,0,20,0,20,6,6,9,13,6,20,20,28
mh2,mh2,50.0,0,17,0,0,0,0,20,0,11,11,2,9,12,2,2,2,2,0,0,9,15,0,0,0,0,0,0,0,9,9
mh3,mh3,50.0,21,0,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,22,0,0,1,1,7,1,1,22,22,22
mh4,mh4,50.0,23,23,1,1,1,3,1,1,15,0,1,0,22,1,5,1,5,1,23,0,23,23,1,12,8,14,1,24,0,0
mnh0,mnh0,50.0,18,1,1,1,1,1,1,1,1,1,3,1,1,2,3,2,3,5,18,1,1,1,8,5,7,5,5,1,1,1
mnh1,mnh1,50.0,19,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,11,16,1,1,1,13,14,11,13,11,1,1,26
mnh2,mnh2,50.0,15,15,2,9,15,2,15,6,15,15,20,15,15,24,20,24,20,24,30,15,15,15,24,24,24,24,28,15,15,15
mnh3,mnh3,50.0,17,17,1,6,7,1,15,1,16,16,8,15,18,10,7,10,7,10,17,26,19,17,14,10,10,10,10,26,27,26
mnh4,mnh4,50.0,25,25,1,1,1,1,1,1,1,1,7,28,25,7,7,7,7,24,25,28,25,25,10,10,22,10,10,28,28,30
mnh5,mnh5,50.0,12,12,1,1,1,1,1,1,1,5,1,6,8,1,1,1,1,1,12,6,12,12,1,1,1,1,1,6,6,6
mnh6,mnh6,50.0,3,3,1,1,3,1,20,1,3,13,5,3,3,3,5,3,5,10,3,16,3,3,3,8,7,3,11,16,17,18
mnh7,mnh7,50.0,19,12,1,1,1,1,1,1,1,1,3,1,1,7,3,8,3,6,1,20,12,12,6,6,6,6,10,20,20,20
mnh8,mnh8,50.0,1,1,3,1,1,3,1,6,1,1,9,1,1,15,10,12,9,12,1,1,1,1,12,12,12,12,17,1,1,1
mnh9,mnh9,50.0,14,15,1,1,1,2,1,1,1,1,1,14,14,5,1,8,1,8,14,14,15,15,12,10,8,8,8,14,14,17
mnh10,mnh10,50.0,17,16,1,1,8,3,16,2,16,16,8,16,16,12,8,12,8,12,17,20,16,16,12,12,12,12,12,20,16,16
mnh11,mnh11,50.0,28,1,12,1,1,12,1,12,1,23,16,35,1,18,15,19,15,19,30,1,1,1,19,21,20,19,19,31,1,32
mnh12,mnh12,50.0,5,16,1,1,5,3,5,1,5,5,7,19,5,7,7,7,7,8,5,19,5,5,8,8,8,11,12,19,19,19
mnh13,mnh13,50.0,20,14,1,1,1,1,1,1,1,1,1,25,12,1,6,1,7,1,18,21,14,14,1,8,1,1,1,21,23,24
mnh14,mnh14,50.0,14,13,1,1,20,5,6,1,6,8,6,16,10,6,6,6,6,6,9,16,13,13,6,6,6,6,6,16,16,16
lpsh0,lpsh0,1.0,1,0,2,1,1,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,11,1,1/13,1,1,1
lpsh1,lpsh1,1.0,14,1,2/3,0,1,2,1,3,1,1,6,1,1,0/9,6,9,6,9/10,13,1,1,1,9,9,9,9,11,1,1,1
lpsh2,lpsh2,1.0,25/28,0,1,4,1,2/3,1,1,1,1,1,1,1,12,1,11,1,12,1,1,0,0,11,18,16/12,11/15,12,1,1,1
lpsh3,lpsh3,1.0,27,1,3,1,1,4/5,1,3,1/25,1,1,1,1,13,6,13,7/8,23/13,1,1,1,1,0,21,19/20,22/13,23,1,1,1
lpsh4,lpsh4,1.0,1,1,1,1,1,1/2,1,1,1,1,7,1,1,16,7,16,7/8,16,1,1,1/19,1/19,16,16,16,16,16/17,1/26,1,1
lpsh5,lpsh5,1.0,1,12,1,1,1,1,1,1,10,1,1,16,1,1,0,1,0,1,1,1,1,12,1,8,1,1,1,1,1,1
lpsnh0,lpsnh0,1.0,23/25,24,1,1/3,1,1,1,1,21,21,1,35,24,9,1,15,1,19,23,24,24,24,10,10,10,10,19,24,24,24
lpsnh1,lpsnh1,1.0,24,23,1,6,1,4,1,1,1,1,1,17/33,18,8,7,8,7,14/15,24,29/31,18,18,12/13,12,11,8,14/15,29/31,17,32/17
lpsnh2,lpsnh2,1.0,46,45,1,1,4,1,4,1,4,4,6,4,4,19/20,18/8,6,10,32,4,48,43,43,26,26,26,26/31,32,48,48,4
lpsnh3,lpsnh3,1.0,33,29,1,4,1/5/37,1,24,1,24,24,12,29,31,1,11,1/13,11,1,29,29,29,29,1,19/20,1,1,1,29,29,29
lpsnh4,lpsnh4,1.0,1,16/15,1,1,1,1,1,1,1,12,5,1,13,1,7,1,5,10,17,1,15,15,1,1,1,9,10/11,1,18,1
lpsnh5,lpsnh5,1.0,1,1,2,8,1,5,14,1,14,14,10,1,1,1,10,1,10,1,1,16,1,1/15,13,13,1/12,13,1,16,16,21
lpsnh6,lpsnh6,1.0,28,18,1,6,1,5,1,3,1,1,1,1,1,1,1/7,1,1/7,1,20,1/29,18,18/19,13,14,1,1,1,29,1,1
lpsnh7,lpsnh7,1.0,1,28/31,1,1/13,1,11/12,1,1,1,1,1,1,1/26,1,1,1,1,24,1,1,28,28,1,22,1,1,24,1,1,1
lpsnh8,lpsnh8,1.0,1,1,1,1,1,1,1,2,1,1,3,1,21,9,3,9,5/6,9,1,1,1,1,9,17/18,14/15,9,9,1,32,1
lpsnh9,lpsnh9,1.0,45,45,1,1,1,3,1,2,45,45,1/5,45,45,7,1,7,1,7,45,45,45,45,7,41,7,7,7,45,45,45
lpsnh10,lpsnh10,1.0,32,27,1/2/3,1/7,9,2,37,1,19/20/9,19/21/22/9,14,9,9,9,14,17,14,17,27,9,27/29,27,17,17,17,17,17,33/9,9,9
lpsnh11,lpsnh11,1.0,4/11,4,1,1,4,2,4,1,4,4,5,4/12,4,4,5,4/9,5,4,4,14,4,4,4,4,10,4,4,14,16/17,14
lpsnh12,lpsnh12,1.0,19,17,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,16,19,27,17,17,1,1,1,10,16,27,27,27
lpsnh13,lpsnh13,1.0,24/25,23,1,4,4/7,1/3,28,1,7,7,9,23,23,8,9/11,8,11,8,23,23,23,23,8,18,8,8,20/8,23,26,23
lpsnh14,lpsnh14,1.0,37,36,2,7,1,2/5,1,3,1,1,1,1,29,1,1,1,1,11,1/38/39,1,1/30,1,11,25,11,11,11,1,53,1
lpsnh15,lpsnh15,1.0,21,6,1,1,6,1,6/29,1,6,6,7,25/26/28,17/6,6,10,6,10/11/12,6,6,23,6,6,6,6,6,6,6,23,23,23/24
lpsnh16,lpsnh16,1.0,28,24,2,1,1,2,1,2,1/20,1,4,34/31,23,1,4/6,1,4,17/18,21,31,21,21,7/8,16,1,1,1/19,31,31,31
lpsnh17,lpsnh17,1.0,30,21,1,1/4,1/5,2,1,1,1/18,1,5,33,21,7,5,5,5,5,32/21,21,21,21,5,5,11,17,5,21,21,21
lpsnh18,lpsnh18,1.0,14,13,2/4/5,1,1/6,2/4/5,1,2/4/5,1,12,1/6/7,13,13,1,1,1,1,1,13,13,13,13,1,11,1,1,1,13,13,13
lpsnh19,lpsnh19,1.0,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,8,1,8,1,1,1,1,8,8/10,8,8,8,1,1,1
