id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,0,0,0,0,0,0,17,0,0,0,0,17,0,8,17,17,0,0,5,0,0,0,0,20,20,3,0,22,20,20
mh1,mh1,50.0,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,0,1,1,1,1,12,1,1,1,16,1,1,13,1,1
mh2,mh2,50.0,14,1,1,1,1,1,20,1,18,1,1,22,1,1,23,21,9,1,1,1,1,1,1,13,13,1,8,0,13,26
mh3,mh3,50.0,1,1,1,1,1,2,1,1,1,2,2,1,1,2,11,1,2,2,2,2,1,2,2,1,1,6,2,1,1,1
mh4,mh4,50.0,1,1,1,1,1,1,20,1,20,5,5,22,1,5,25,20,7,5,5,5,1,5,1,27,27,1,1,27,26,26
mnh0,mnh0,50.0,1,1,13,1,10,1,1,13,1,1,1,1,13,1,17,1,1,1,8,1,20,1,1,23,23,1,5,23,23,23
mnh1,mnh1,50.0,1,1,5,1,1,1,1,5,6,1,1,1,5,1,1,1,1,1,1,1,5,1,3,5,7,3,4,5,5,5
mnh2,mnh2,50.0,1,1,1,1,1,1,15,1,1,3,5,1,1,3,1,15,3,3,3,3,1,3,3,10,10,3,4,18,10,22
mnh3,mnh3,50.0,1,9,1,3,9,3,1,1,1,7,3,1,1,7,1,1,7,7,7,7,1,7,4,14,15,5,6,14,1,1
mnh4,mnh4,50.0,12,1,17,1,1,1,12,12,12,1,7,12,12,9,12,12,1,9,1,1,12,8,4,19,25,4,1,19,19,19
mnh5,mnh5,50.0,1,1,1,2,12,2,1,1,1,2,8,1,1,11,1,1,2,2,2,2,1,2,2,116,116,2,5,116,116,116
mnh6,mnh6,50.0,1,4,1,4,4,5,1,1,1,14,4,28,1,14,27,25,14,14,14,14,31,18,12,1,1,12,8,1,1,1
mnh7,mnh7,50.0,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,10,11,1,1,1,1,1,1,1,7,8,20,1,1
mnh8,mnh8,50.0,19,4,19,5,4,5,19,26,19,5,5,19,22,18,19,28,5,16,5,13,29,15,10,33,33,10,5,36,33,33
mnh9,mnh9,50.0,31,3,1,4,3,3,31,1,31,3,3,34,1,3,36,32,3,3,13,15,1,24,3,1,1,10,3,40,1,1
mnh10,mnh10,50.0,1,1,11,1,1,1,1,11,1,1,1,1,11,1,17,1,8,1,1,1,11,9,4,11,11,4,5,11,11,11
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,12,5,1,1,1,7,1,13,5,5,5,5,1,5,1,9,9,1,1,9,17,17
mnh12,mnh12,50.0,1,1,7,1,1,1,1,7,1,1,1,1,7,1,1,1,3,5,3,3,7,3,1,11,12,1,1,14,7,7
mnh13,mnh13,50.0,9,7,10,2,7,2,9,12,9,4,4,17,12,4,9,9,4,6,4,4,12,4,3,12,12,3,2,12,12,12
mnh14,mnh14,50.0,1,7,1,7,7,7,1,1,1,14,7,1,17,7,18,1,7,16,7,7,1,7,9,1,23,9,13,1,1,1
lpsh0,lpsh0,1.0,20,1,11,1,1,1/2,28,0,28,1,1,28,11,1,28,28,1,1,1,9,17,1/9,1,29,29,5,1/8,29,29,29
lpsh1,lpsh1,1.0,0,3,14,3,3,3/4,0,14,0,4/9,8,17,0/14,4/9,17,0,9,4,9,4,14,0/4,3,19,21,5,4,19,23,23
lpsh2,lpsh2,1.0,1,1,1,1,1,1,23,1,22,1,1,13,1,1,24,23,1,9,1,1,1,1,1,1,1,3,5,1,1,1
lpsh3,lpsh3,1.0,1,1,9/10,1,1,1,1,8,1,1,1,15,12/13,1,1,1,1,1,1,1,12,1,0,11,20,0,0,19,11,11
lpsh4,lpsh4,1.0,0,1,0,1,1,1,0,0,6,0,1,0,0,0/3,0,9,0,0,0,0,0,0,1,10,10,1,1,10,13,13
lpsh5,lpsh5,1.0,1,1,9,1,1,1,0,9,14,7,0/6,15,9,7,12,0,7,7,7,7,16,7,3,17/11,17,1,5,11,20/11,11
lpsh6,lpsh6,1.0,1,1,1,1,1,1,1,6,1,1,1,13,10,1,12,1,1,1,1,1,16/6,1,1,6,18,1,1,0/6,0,0/6
lpsh7,lpsh7,1.0,1,1,14,1/2,11,1,1,14,1,1,1/6,1,14,0/1,20,1,1/7,0/8,1,1,14,1,1,34/30,32,1,5,30,37,37
lpsh8,lpsh8,1.0,33,2,33/34,2,2,2,33,33,33,2,2,33,33,29,33,33,2,29,2/27,2,33/37,2,2,39,39,2/5,25,40,39,39
lpsh9,lpsh9,1.0,0,1,18/19,1,1,1,21,18,21,1,1,21,20,1,21,23,1,1,1,1,18,16,4,0,0/26,4,13,24,0,0
lpsnh0,lpsnh0,1.0,1,1,13,1,1,1,1,13,17,1,1,1,13,11,1,1,1,12,9,1,13,1,1,13,13,1/5,6,13,19/13,13
lpsnh1,lpsnh1,1.0,1,1,1,2,11,2/3,18,16,17,2/9,2,1,14,2,20,18,2,2,2,2,14,2,4/5,24/14,14,4,2,14,14,14
lpsnh2,lpsnh2,1.0,1/13,1,13,1,1,1,1,13/14,15,1,1,1,13,1,18,1,1/9,1,9,1,13,11,1,13,19,1,8,13,13,13
lpsnh3,lpsnh3,1.0,1,1,8,1,1,1,1,1,1,1,1,1,8,1/7,1,1,1,1,1,4,8,4/5,1/2,32,32,3,1,32,34/35,34/35
lpsnh4,lpsnh4,1.0,1,1,1,1,1,1,14,1,11,4,4,11,1,4,11,14,4,4,4,4,1/15,5,1,1,17,1/3,1,16,1,1
lpsnh5,lpsnh5,1.0,1,2,8,2,2,2,1,1,1,2,2,1,1/11,2,1,1,2,2,4,5,15,6,2,13,13,2,2,13,13,13
lpsnh6,lpsnh6,1.0,17,5,20,5,16,5,17,20,24,5,5,17,20,5,25,17,12,5,12,13/14,20,5,5,20,20/26,5,5,20,33,32/38
lpsnh7,lpsnh7,1.0,1/14,1,1,1,1,2,15,1,15,1,1,20,12,1,25,15,1,1,1,1/10,1,9,1,1,1,3,1,28,30,29
lpsnh8,lpsnh8,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1/10,1/8,1,1,1,7,1,1,18,1,1,12,12,1,1,12,12,12
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1/2,1,1,1/20,4,4/9/10,1,16,4,28,1,4,4/13,4,4,16,11,4/6,31,39,4,8,31,16,16/40
lpsnh10,lpsnh10,1.0,14,1/13,14,1,13,1,24,23,24,1,1,24,19,1,28,24/25,1,1,1,1,29,12,1,19/31,31,6,8,31,19,19
lpsnh11,lpsnh11,1.0,14,1,14/15,3,1,4,28,26/27,14,4,4,28/14,26,4,28/14,28,4,4,4,4,31,4,7,26,26,7,4,26,26,26
lpsnh12,lpsnh12,1.0,1,1,1,1,1,1,24/25,20,1,1,1,26,20,1/18,1,25,1,1,1/15,16,20,16,1,31,31,1,14,31,46,36
lpsnh13,lpsnh13,1.0,1,1,1,1,1,1,1,21,1,1,1,1,20,1,23,1,1,1,1,1,16/18,1,12,26,26,12/13,1,26,27/29,27
lpsnh14,lpsnh14,1.0,1,2/3,1,3,2/3,2,1,21,1,2,2,25/29,1,2/12,1,1,2/14,2/12,2,12,1,2,10,20,20,10,2,31,20,32/20
lpsnh15,lpsnh15,1.0,1,1,1/12,1,1,1,1,13,1/18,1,1,21,13,1,1,1,1,1,1,1/11,16/17/13,11,1,13,22/13,2,8,13,24/13,13
lpsnh16,lpsnh16,1.0,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,27/28/29,21/22,3,1,1,5,15,1/30,1,32/33
lpsnh17,lpsnh17,1.0,1,5,11,5,5,5,1,15,1,6,6,1,11,6/9,1,1,6,6/9,6,8,11,6,5,14,14,5,5,16,14,14
lpsnh18,lpsnh18,1.0,12,1,1,1/2,1,2,12,1,12,2,2/5/6,12,11,2/10,12,12,2,2/10,2,2/8,11,2,2,1,16,2,2,1,17,17
lpsnh19,lpsnh19,1.0,1,2,1,2,2,3,1,1,1,2,2,1,1,2,11,1,2,2,2/5,6/10,1,9,4,1,1,4,2,13/14,1,1
lpsnh20,lpsnh20,1.0,1,2,1,2,2,2,27,1,27,2,3,27,1/18,2,27,27,9,13,7/8,2,24,11,4/6,25,24,4,3,24,24,24
lpsnh21,lpsnh21,1.0,1,1,10,1,1,1,14,10,1,1,1,1,10,1,16,14,1,1,8,1,10,9,1,10,10,1/5,7,10,10,10
lpsnh22,lpsnh22,1.0,1,1,1,1,1,1/2,1,1,1,1,1/6,1,11,1,1,16,1,1,1,1/8,17,1,1,11,11,4,1,18,11,11
lpsnh23,lpsnh23,1.0,1/19,1,16,1,1,1,19/21/22,16,19,1,1,23,17,1,19,19/21,11,1,11,15,16,13,4,16,16,4,10,16,16,16
lpsnh24,lpsnh24,1.0,1,1,1/15,1,1,7/9/10,1,21,1,7,11,1,17/18/15,12/14,1,1,12,12,12,12,16/15,12,7,1/23/24,23,7,7,23,29,28/29
lpsnh25,lpsnh25,1.0,1,1,1,4,1,4,16,1,15,4,4,15,1,4,18,16,4,4,4,4,1,4,5,21/23,24,5,8,21/24,26,21
lpsnh26,lpsnh26,1.0,1,2,18/14,2,2,2,1,25,30,2,2,33,14,2,36,1,2,2,2,2/12,40/14,2,5/7,43/44,20,5,10,20,20,49
lpsnh27,lpsnh27,1.0,1/20,2,1,2/3,2,3,1/23,18/19,22,3,3,1,16,3,1,1,3,3/14,3,3,17,3,8,25,25,8,3,25,1/26,1
lpsnh28,lpsnh28,1.0,15,1,15,1,1,1,18,15,15,1,1,20,15,14,15,18,11,1,1,1/13,23,1,3/7,16,16,3,10,16,25,25
lpsnh29,lpsnh29,1.0,1,1,1,1,1/18,1,1,1,1,3,3,1,1,14/15,21,1,3,14,3,14,1,14,5,30,30,5,13,38,44,43
lpsnh30,lpsnh30,1.0,1,1/14,1,1/2,1/15,2,1,19/21,1/22,2,2,23,1,2,1,1,2,2,2,2,1,11,4,18,30,7,2,18,33,31
lpsnh31,lpsnh31,1.0,1,2,1,2,2,2,1,1,1,3,3,1/9,1,3,1,1,3,3,3,3,1,3,5,14,14,6,3,14/15,19,14
lpsnh32,lpsnh32,1.0,1,1,16/1,2,1,2,23,16,21,2,2,23,16/18,2,23,23,2,2,2,2,16,2,13,24,24,13,9,24,30,27
lpsnh33,lpsnh33,1.0,1,1,1,1,14,1,1,1,1,1,1,16,1,1,1,1,1,1,1,13,1,13,4/5,1,1,5,1,21,25,1
lpsnh34,lpsnh34,1.0,1,1,8,1,7,1,1,8,1/10,1,1,1,9,1,1,1/12,1,1,1,1/5,9,1,1/2,8,8,1/3,4,14,8,8
lpsnh35,lpsnh35,1.0,1,1,1,1,1,1,1,1/29,1/31,1,1,1,25,1,32,1,4,1,4/5,1,34,1,1,35/28,36,1,3,36,28,28
lpsnh36,lpsnh36,1.0,1/5,1,1,2,1,2,27,9,20,2,2,26,9,2,26,27,2,2,2,2,9,2,2,9,29,3,2,9,9/30,9
lpsnh37,lpsnh37,1.0,1,1,10,1,1,1,1,11,1/18,8,7,20,11,7,19,1,7,7,7,7,11,7,1,21,21,1,5,23,11,11
lpsnh38,lpsnh38,1.0,1,1,19,1,1,2,1,20,1,2/6,6/7,1,20,2,1,1,2,17/15,2,2,20,11,3,20,20,3,3,20,20,20
lpsnh39,lpsnh39,1.0,1,1,1,1,1,1/2,1,1,1,1,1,11,1,1,12,1,1,1,1/9,1,1,1,6,15,15,6,3,15,15,15
lpsnh40,lpsnh40,1.0,1,1/13,1,1,13,1/4,1,15,1/19,1,1,1,15,12,1,1,1,1,1,10,16/17/15,1/9,1,20,20/23,1,1,21,20,20
lpsnh41,lpsnh41,1.0,1,1,1,1,11,1,1,1,1,1/3,1,16,13,1,1,1/15,4,1,4,9,18/13,1/8,1,19,25,1,1,24,33,32
lpsnh42,lpsnh42,1.0,1,1,1,2,1,2,1,1,1,2,2,9,1,2,11,1,2,2,2,2,1/12,6,5,1,1,5,2,17,19,1
lpsnh43,lpsnh43,1.0,1,1,1,1,1,1,1,1,1,1,1,19,1,1,19,1,1,1,1,1,17,1,7,1,1,7,15,1,21,1
lpsnh44,lpsnh44,1.0,1,2,1/34,3,2,3,1,1,1,31,31,1,35,31,1,1,31,31,32/31,33/31,35,31,29,43,43,30,4,43,44,44
lpsnh45,lpsnh45,1.0,7,2,7,2,2,2,7,9,7/10,2,2,7,9,6,7/11,7,2,6,2,2,9/13,2,5,9,9,5,3,9,15,9
lpsnh46,lpsnh46,1.0,1,1,1,1,9,1,1/15,10,1,1,1,1,10/12,1,1,1/15,1,1,6,1,10,1,1/3,13,13,1,5,13,14,17/14
lpsnh47,lpsnh47,1.0,1,1,1,1,1,1,14,1/13,14,1,1,14,1,1/10,14,14/15,1,1,1,1/8,1/21,1/9,2,1,1,7,1,1,1/22,23
lpsnh48,lpsnh48,1.0,1,4,1,4,4,4,1,17,1,4,4,1,10,4,1,21,4,4/7,4,4,13,4,6,10,10,6,4,10,27,10
lpsnh49,lpsnh49,1.0,9,1,1,1,1,1,11,1/8,10/11,1,1/5,11,7,1,11,12,1,1,1,1,17/15,1,3,7,7,2,4,20/21,23,23
lpsnh50,lpsnh50,1.0,1,1,1/18,1,1,1,1,24,26,1,1,1,1,1/12,1,1,1/12,1/12,1,1/14,1,12,1,20/28,20/28,8,9/11,20/28,20,30
lpsnh51,lpsnh51,1.0,1,19,1,1,19,1,1,24,1,1,1,1/27,21,15,1,1,15,15,15,14,1,14,1,1,1,10,12,1,1/30,1
lpsnh52,lpsnh52,1.0,1,11/12,1,1,11/12,1,16,15,1,1,1,24/26,1,1,16,16,1,1,1,1,13,1,1/3/4,27,27,1,10,28,27,27
lpsnh53,lpsnh53,1.0,1,1,1,1,1,6/7,1,18,1/22,7/14,7,1/24/25,19,7,1,1,14,7,14,17/14,37,14,7,21,21,12,7,21,21,21
lpsnh54,lpsnh54,1.0,1,1,1,1,1,1,18,15,17,1/5,1/5,18,1,5,18,19/20,1/5,5,1/5,9/11,1/22,5,3,1/23,1,3,1,1,26,30
lpsnh55,lpsnh55,1.0,1,2,1,2/3,2,2/5,1,1,1,2,2,1/24,1,2,1,1,15,18,14,2,21,2,8,26,26,10/11,2/12,26,33,33
lpsnh56,lpsnh56,1.0,1,1,1,1,1,1,11,8,1,1/5,1/4,1,8,6,1,11,1,6,1,1,8,1,3,8/15,8/14,3,1,8/13,16/17,16/8
lpsnh57,lpsnh57,1.0,1,1/2,1/7,1,1/2,3,1,1,1,3,3,1,1,3/6,1,1,6,3/6,6,6,1,6,3,1,1,5,3,1,10,1
lpsnh58,lpsnh58,1.0,1,11,13,1,11,2,1,13,1,2/5,5,1,13,2,1,1,2,2,2/7,2,13,8/9,2,20,19,2,2,20,19,19
lpsnh59,lpsnh59,1.0,1,1,16/1,2,1,3,1,1,1,3,3,24,1,14,23,1,3,15,3,12,1,3,8,1/25,1,8,10,1,1,1
lpsnh60,lpsnh60,1.0,1,1,20,1,1,1,1,21,1,1,1,22,21,1,1/23,1,1,1,1,1,21,18,9,21,21,12/13/14,1,21/24,21/26,21/27
lpsnh61,lpsnh61,1.0,1,1,1,1,1,2,21,17/18,1,2/10,2,1,1/13,2,1,21,2,2,2,11,13,12,2,1,24,2,9,1,1,1
lpsnh62,lpsnh62,1.0,1,2,1,2,2,4,1,1,1,2,2,1,1,2,1,1,2,10,7,2,1,2,2/5,17/19/20,17/19,5,6,17,17,17/21
lpsnh63,lpsnh63,1.0,1,1,6,1,1,1,1,8,1,1,1,1,9,1,1,1/11/12,4,1,1,1,10,5,3,8,14,2,1,8,15,16/8
lpsnh64,lpsnh64,1.0,1,1,1,1,1/10,1,12,1,12,1,1,12/13,1/11,1,12,12,1,1,1,1,1,1,3,1,1,3,5,1,17/18,17
lpsnh65,lpsnh65,1.0,1,1/25,1,1,1,1,1,1,33,1,1/21,1,29/30,22,1,1,1,22/24,1,1,32/34/35/31,1,1,1/36,38,1,20,1,1,1
lpsnh66,lpsnh66,1.0,1,1,1,2,1,2,1,1,1,2,2,1,14,2,1,1,2,2,2,2,17/14,12,8,18/19,18,8/10,2,19,18,18
lpsnh67,lpsnh67,1.0,1,1,1,1,1,1/4,25,1,1,7,1,1,1,19,1,25,7,19,7,7,27,17,5,29,29,5,1,29,31,31
lpsnh68,lpsnh68,1.0,1,1,1,1,1,1,1,1,1/9,1,1,1,1/8,1,1,1,1,1,1,7,11/12,5,4,35,35,4,1,35,37,35/36
lpsnh69,lpsnh69,1.0,1,1,1,1,1,1,19/20,17,1/18,1,1,19,15,1,19,19,1/9,1,1/9,1,15,1/11,4,15,15,4,6,15,15,15
lpmh0,lpmh0,1.0,20,1,0,0/1,1,2,24,0,22,3,3,24,0,3,24,24,3,3,3,3,0,3,8,0,0,8,15,27,0,0
lpmh1,lpmh1,1.0,1,1,16,1,15,1,23,19,1,1,1,1,19,1,1,1,0,1,0,1,19,12,0,19,19,0,1,35,40,41
lpmh2,lpmh2,1.0,0,0/10/11,14,0,11,0,0,14,0,2,2,29,0,0,0,0,2,0,2,2,16,2,2,15,36,2,6,15,15,15
lpmh3,lpmh3,1.0,1,1,17,1,1,1,1,16,1,5,5,1,0/20,5,35,1,11,5/14,12,0/5,0/21,5,0,42,36,0,9,36,44,40
lpmh4,lpmh4,1.0,1,1,1,1,1,1,1,29,1,1,1,32/1,27/28,22,0/1,1,14,23,16,1,1,21,3,48,36,7,0,45,1,1
lpmh5,lpmh5,1.0,1,24/25,1,1,25,1,42,1,42,1,1,42/43,26,1,42/44,42,19,1,19,23,30,23,16,0/47,48,16,17,50,0/39,53
lpmh6,lpmh6,1.0,0,0,22,0,0,0,0,22/28,0,0,13,0,26,19,0,0/29/30,16,19/21,15,0,31,0,4,42/43,39,4,11,37,0/45/46,47
lpmh7,lpmh7,1.0,1,15,26/27,15,15,15,41,28,1,15,15,0,38,15,44,41,15,15,15,23,39,23,0/18,28,28,18,21,28,28,28
lpmh8,lpmh8,1.0,1,2,0/19,2,2,7,35,29,1,7,7,31,22,0/7,31,36,12,0,12,7,22,15,9,24,24,9,0,24,24,24
lpmh9,lpmh9,1.0,1,1,22,4,21,4,1,0/22,28,4,4,1,24,4,1,0/1,4,0,4,4/20,24,4,10,27,33,10/12,0,33,35,0
lpmnh0,lpmnh0,1.0,39,1,1,1,1,1,39,35,39,31,1,39,1,1,39,42,32,1,1,1,1,1,19,44,44,19,29/30,46,44,44
lpmnh1,lpmnh1,1.0,1,1,1,1,1,1,62,55/56,58,1,1,66/60,46,1,67,65,1,1,1,43,68/46,1,3,69,72,36/37,40,69,82,85
lpmnh2,lpmnh2,1.0,1,1,1,13,1,15,36,33,36,16,16,36,31,16,48,44,24,16,23,16,1/31,16,15,52,52,22,16,52,56,56/57
lpmnh3,lpmnh3,1.0,1,1,1,2,1,7/8,1,1,1,7,7/9,1,32,7,1,37,7,22,7,7,1,7,14,33,51,13,18/7,44,33,33
lpmnh4,lpmnh4,1.0,1,1,1,1,1,1,47,1,47,33/2/34,2,50,1,2,53,47,37/38,2/42,35/36,40,56,2/39,3,1/59/60,68,11,31,67,71,71
lpmnh5,lpmnh5,1.0,64,1,53/57,1,1,1,69,53,64,45,1,76,58,50/51,76,72,1,49/50,1,1,60/77,48,2,82/83/58,80,2/3,44,58,85,88
