id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,24,1,21,1,1,21,1,1,1,1,1,1,1,1,1,1,1,6,7,1,1,1,27,1,1,1,1
mh1,mh1,50.0,0,0,20,0,1,0,1,1,0,3,7,3,3,3,3,3,7,13,3,7,3,13,5,7,7,7,3,13,13,3
mh2,mh2,50.0,1,17,1,0,5,0,1,1,0,0,0,0,0,12,12,0,0,0,0,10,0,0,0,10,9,0,0,14,0,0
mh3,mh3,50.0,1,1,1,6,1,6,1,1,6,1,3,1,1,1,1,4,3,1,1,3,1,1,1,3,3,3,1,1,1,1
mh4,mh4,50.0,10,1,12,1,1,1,1,1,1,3,3,3,3,3,3,0,3,3,3,3,3,8,5,3,14,3,3,3,3,3
mnh0,mnh0,50.0,1,1,1,1,1,17,1,1,17,1,1,7,6,1,1,15,1,1,1,9,1,1,6,1,1,1,1,1,1,1
mnh1,mnh1,50.0,1,1,1,8,13,8,8,8,8,8,19,15,15,19,19,19,19,26,32,19,26,26,17,21,19,19,26,26,26,26
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,2,2,6,2,2,2,2,2,2,11,2,2,2,2,2,2,2,2,2,2,11
mnh3,mnh3,50.0,30,1,1,27,10,27,6,6,27,6,18,11,12,11,21,11,18,6,6,18,22,6,14,18,18,33,22,6,25,32
mnh4,mnh4,50.0,20,1,1,19,7,18,3,3,18,3,3,3,3,13,13,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
mnh5,mnh5,50.0,1,1,1,22,1,1,1,1,1,1,5,1,4,1,1,1,5,9,9,5,19,20,4,5,5,5,13,9,9,24
mnh6,mnh6,50.0,1,1,24,1,1,1,1,1,1,1,10,7,1,1,13,1,10,19,26,11,16,1,6,10,10,10,1,1,18,21
mnh7,mnh7,50.0,1,1,1,15,1,20,1,1,20,1,7,2,4,2,2,2,6,9,13,8,9,9,4,6,6,6,9,9,10,13
mnh8,mnh8,50.0,1,1,1,1,7,1,4,4,22,4,14,4,4,4,4,16,14,4,4,14,4,4,12,14,14,14,4,4,4,4
mnh9,mnh9,50.0,1,1,1,1,1,1,1,1,1,1,5,1,1,9,9,1,2,1,1,2,1,1,1,2,2,15,1,1,1,1
mnh10,mnh10,50.0,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,8,6,1,1,6,13,1,4,6,6,6,13,1,15,1
mnh11,mnh11,50.0,1,11,1,2,2,2,2,2,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,7,2,9,12
mnh12,mnh12,50.0,17,1,1,1,1,1,2,2,1,1,5,1,1,11,11,1,18,1,1,5,15,1,1,5,5,18,15,1,1,1
mnh13,mnh13,50.0,1,1,1,1,3,1,3,3,10,3,3,3,3,3,3,3,12,3,3,3,3,3,3,3,3,3,3,3,3,3
mnh14,mnh14,50.0,1,1,1,2,2,7,2,2,7,2,2,5,5,2,2,2,2,2,2,2,2,2,5,2,2,2,6,2,2,2
lpsh0,lpsh0,1.0,1,1,1,3,3,3,3,3,3,3,3,6,3,3,3,3,3,11,3,3,3,3,3,3,3,3,3,3,11,3
lpsh1,lpsh1,1.0,1,1,1,2,4,2/11,2,2,2,2/4,4/6,4,0,4,4/9,8,4,2,2,4,10,2,0,4/7,15,4,2,2,2,2
lpsh2,lpsh2,1.0,1,1,20,1,1,1,1,1,1,1,1,10,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1/19,1,1,1
lpsh3,lpsh3,1.0,1/14,0,1,2,0,0/2,2,2,2,2,2,2,5,2,2/10,9,2,2,2,2,12,2,5,2,0/2/15,2,12,2,2,2
lpsh4,lpsh4,1.0,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1/4,1,1,1,0,1,1,1,2,1,1,11,1,1/7/8,1,0
lpsh5,lpsh5,1.0,1,1,1,17/18,2/8,18,4,4/5/7,18,2,2,2,2/11,2,2,2,2,2,2,0/2,2,2,0/2/12,0/2,21,2,13/14,2,15,2
lpsh6,lpsh6,1.0,1,1,1,1,1,1,1,1,1,1,1,0,4,1,1/9,1,8,11,11,1,11,11,4,1,1,12,11,11,11,11
lpsh7,lpsh7,1.0,0,0,0,0,0/6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,0,0,0,0/12/13,11,7/8,0,0,0
lpsh8,lpsh8,1.0,1,1,1,1,3,1,1,1,1,3,3,3,3,3/6,3/6,3,3,3,3,0/3,3/10/11,3/12,0,3,3,3,3,3,3,3
lpsh9,lpsh9,1.0,1,1,1,1,1,1,1,1,1,1,5,1,1,12,12,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
lpsnh0,lpsnh0,1.0,1,1/24,1,23,2,23,2,2,23,7,7,10,7/9,7/9,7/14,7,7/9/27,7,7,7/9,7/15,7,7/9,7/9,9,7/9,15,21,7,7
lpsnh1,lpsnh1,1.0,1,1,1,2,2,2,2,2/3,2,2,2/6,2,2/4,2,7,2,2,10,12,2,8,2,5,2,2,2,2,2,2,2
lpsnh2,lpsnh2,1.0,1,1,19/20,17/18,1,16,1,1,16,1,1,1,1,1,1,1,23,1,1,1,8/10,1,1,1,1,1,1,1,1/12,22
lpsnh3,lpsnh3,1.0,1,1,17,16/1/2,1,1/2/15,1,1,2,7,8,8,7/8,11,7,8/10,8,7/13,7,8/9,7,7,7/8,8,8,8,7,7,7,7
lpsnh4,lpsnh4,1.0,1,1,1,1,1/2,1,1,1,1,3,3,3,3,3,3,3,21,3,3,6,3/11,3,3,6,3,13/14,3/9/10,3,3,3
lpsnh5,lpsnh5,1.0,1,1,1,1,2/3,1,2,2,1,2/5,2,2/7,2,2,2,13,2,15,15,9,15,15,2,2/8,2/10/11,2,15,16/15,15,17
lpsnh6,lpsnh6,1.0,1,1/17,1,16,5,2,3,1/2,2,2/7,8,7,7,7,7,7,8,12,2,8,2,12,7,8,8,18,10,13,12,2
lpsnh7,lpsnh7,1.0,1,1,1,1/13,1,1,1,1,1/12,1,1,1,5,1,7,1,16/17,1,1,6,1,1,5,1,1,1,9,1,1,14
lpsnh8,lpsnh8,1.0,16/1,1,1,1,1,1,1/5,1/2/3,1,1,1,1,1,1,1,1,1,1,1,1,11,13/15,9/10,1,1/18,1,1,12/13,1/14,1
lpsnh9,lpsnh9,1.0,1,1,1/24,23,9,4,5/7/8,4/6,4,10,10,10,10,10,10,10,10,10,22,10,10,16,11,10,10,25/10,10/13,10,10,22
lpsnh10,lpsnh10,1.0,1,1,1,20,9,20,9,9,20,10,10,13,10,10,10,10,10,10,21,10,10,19/10,10/12,10,10,10,10,10,10,10
lpsnh11,lpsnh11,1.0,1/2,1,1,1,1,1,1,3,1,1,4,4/5,4,4,4,4,6,1,1,6,13,1,4,6,6,6,7,1/15,1,1
lpsnh12,lpsnh12,1.0,1,1,1,20,1,20,1,1,21,3,3,3,3/4,3,3/13,11,3/6,3,18,3,3/15,17,4,3,3,3/6,14,3,3,18
lpsnh13,lpsnh13,1.0,15,1,1,1,1,12,1,1,14,1,1,1/5/8,1,1/9,1,1,8,10,10,6,10,10,1,6,1,8,10,11,10,10/11
lpsnh14,lpsnh14,1.0,1,1,1,18,3,17/2,3,3,2,3,3,20,3,3,3,3,3,12,3,3,3,13,3,5,6,3,9/11,3/12,12,3
lpsnh15,lpsnh15,1.0,1,1,1,1,1,1,1,1,1,10,10,26,10,15,16/17,10,10,22,10,10,21,24,10,10,10,10/27,19,22,22,10
lpsnh16,lpsnh16,1.0,1,1,23,1/22,1,1,3,1,1/21,6,6,13,15,6,6,6,28/29/30,6,6,17/6,6,6,15,17/6,6,6,19,6,6,6
lpsnh17,lpsnh17,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,7,2,2,2,2,2
lpsnh18,lpsnh18,1.0,1/36,1,1,1,1,1,9,7,1,1,1,1/38,1,1,1,1,1,1,1/37,1,1,33,1,1,1,1,27,1/29,30,1
