id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,5,1,0,5,19,21,21,5,5,1,0,5,10,5,18,5,5,1,3,5,3,1,8,5,5,13,0,5,5
mh1,mh1,50.0,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,13,1,9,4,3,7,3,4,5,7,0,0,1,9,11
mh2,mh2,50.0,0,0,10,0,12,0,0,0,0,20,9,0,0,0,20,0,0,20,5,5,0,5,5,13,18,0,0,0,20,20
mh3,mh3,50.0,0,0,0,18,0,0,19,19,0,0,3,0,0,0,0,0,0,0,3,3,0,3,3,10,0,13,13,0,0,17
mh4,mh4,50.0,1,2,1,44,2,43,44,45,2,2,1,2,35,2,2,42,2,40,1,1,2,1,1,32,2,39,35,46,40,2
mnh0,mnh0,50.0,12,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,4,5,1,5,14,1,1,1,1,1,1,1
mnh1,mnh1,50.0,23,1,3,1,10,1,1,1,18,18,7,1,1,1,18,1,18,18,7,7,1,7,26,12,16,1,1,18,18,18
mnh2,mnh2,50.0,1,11,1,7,7,7,7,7,28,28,3,7,7,23,28,29,28,28,3,5,26,3,3,21,26,7,7,28,28,28
mnh3,mnh3,50.0,1,1,2,31,1,1,32,32,1,1,2,10,10,10,1,1,30,1,6,3,16,3,2,10,14,25,25,34,1,1
mnh4,mnh4,50.0,1,1,1,1,1,1,31,31,1,23,3,1,1,13,23,28,22,23,6,8,13,7,6,1,13,18,1,38,23,25
mnh5,mnh5,50.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,2,14,2,2,2,2,2,2,2,2,11,22,14,15
mnh6,mnh6,50.0,32,4,7,4,4,25,4,4,18,23,7,4,17,16,21,4,4,21,10,7,4,7,10,13,4,17,17,4,21,23
mnh7,mnh7,50.0,1,1,1,13,1,1,13,13,10,12,1,1,1,1,9,1,10,9,1,1,8,1,1,5,8,1,1,10,9,9
mnh8,mnh8,50.0,24,1,1,1,8,1,23,23,1,21,1,6,6,14,1,1,1,19,4,1,14,1,4,6,15,6,18,1,19,20
mnh9,mnh9,50.0,60,1,1,42,1,42,42,42,40,40,5,14,37,1,62,57,40,40,5,6,1,5,5,12,1,39,37,40,40,40
mnh10,mnh10,50.0,22,1,1,1,1,1,1,1,1,1,6,1,1,14,1,1,1,18,6,26,14,6,28,13,14,1,1,1,18,21
mnh11,mnh11,50.0,1,1,1,1,9,1,1,1,1,1,1,22,1,1,1,1,1,33,5,38,1,1,5,21,25,1,30,1,33,37
mnh12,mnh12,50.0,1,1,1,1,4,23,1,1,18,18,1,4,13,4,18,23,18,19,3,1,12,1,1,5,9,13,13,18,19,18
mnh13,mnh13,50.0,1,1,1,23,1,1,23,23,1,19,7,1,1,13,1,21,1,18,7,7,15,7,7,11,14,16,1,1,18,19
mnh14,mnh14,50.0,1,1,8,1,1,40,1,1,1,1,3,16,28,18,1,40,1,35,3,3,1,3,3,15,26,30,34,1,35,39
lpsh0,lpsh0,1.0,48,15,15,15,15,15,15,15,15,40,15,22,35,15,40/43,46/15,15,40,15,15,29,16,40/15,15,31,35/36,35/37,15,40,40
lpsh1,lpsh1,1.0,0,0,0/1/2,48,0/10,51,48,48,44,44,7,0,38/39,0,0,51,44,0,7/9,7,35,0,7,0,36/37,38,42,44,0,0
lpsh2,lpsh2,1.0,1,1,3,1,1,1,0,0,1,16,3,0,1,1,1,21,1,1,4/6,4,1,4,6,0,13,1/14,15,22,1,19
lpsh3,lpsh3,1.0,1,1,1,1,1/4,1,1,1/19,1,1/13,1,1,9,1,1/12,1,1,1,1,2,1,2,1,5,1,9,9,1,1,0/1
lpsh4,lpsh4,1.0,28,1,1,1,10,1,1,1,1,1,1,13,25/10,24,1,1,27,1,9,2,24,3,0/9,22,24,25,26,27,1,1
lpsh5,lpsh5,1.0,32/33,0,0,0,0,29,30,30,0,26,1/5,0,17,0,0,0,22,0,2,2,16,0/4,2,0/7,12/14,17,17,22,0,27
lpsh6,lpsh6,1.0,22,11,1,11,12,11,11,11,11/15,11,2,12,12,13,17,11,11/15,11,8,2,13,7,8,13,13,12,12,15,11,18
lpsh7,lpsh7,1.0,1,8,0/7,8,10,8,8,8,10,10,0/2,10,10,10,10,17,10,10/15,0,3,10,0,0/18/6,10,10,10,10,0,10,10
lpsh8,lpsh8,1.0,1,1,1,0,1,0,20,20,14,14,5,0/1,6,1/10,0,0/18/19,14,16/14,5,5,1,5,5,8,1/11,6,6,21,16/14,14
lpsh9,lpsh9,1.0,21,1,1,1,1,1,0,0/1,1,17,3,1,0/12,1,17,0/1,0,17/19,8,6,1,3,3,1,1,14,12,0,19,17/20
lpsnh0,lpsnh0,1.0,1/25,4,4,4/24,4,4,4,4,19/4,19,5,4,4,4,19,4,4,21,5,5,4,5,5,8/9,13,17,18/4,4,21,23
lpsnh1,lpsnh1,1.0,1,3,3,3,3/13,3,3,3,3/27,3/37,4,3/14,3/13,3,3,3,28,35,12,41,24,4,4,17,3,3,13,28,35/36,3
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,1,1,1,11,3,7,1,8,11,1,1,11,3,3/5,8,3/5,3,6,8,1/10,1,1,11,14
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,23,23,1,1,3/5,1,11,1,17,20,1,1,3,3/24,1,3,3/26,1,1,11,14,1,1,1
lpsnh4,lpsnh4,1.0,1/26,8,1,8/24,10,8,25,8/25,10,10,1/3,10,10,10/13,10,8,10,10,6/7,3,14,3/5,6,10,14,10,10,10,10,21
lpsnh5,lpsnh5,1.0,33,1,1/6,27,1,26,1,1,1,1,1,8,8,8,1,1/26,1,1,5,2,8,3,5,8,8,8/11,8,1,1/5,24
lpsnh6,lpsnh6,1.0,24,13,11,13,13,13,13,13,20,20,4,14,13,14,20,13,25,20,4,4,14,4/8,4,14,16,17,18,25,20,20
lpsnh7,lpsnh7,1.0,1/38/39,8,2,34,8/10,34,34,34,8,8,5,8,26,8,29,34,8/29,29,5,7,8,7,5,13/15,20,26/28,26,8,29,33
