id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,3,1,1,1,1,1,11,1,1,1,10,1,10,11,11,11,11,14,6,6,6,6,6,6,0,6,12,8,6,6
mh1,mh1,50.0,1,1,1,1,1,1,7,12,1,1,6,1,6,8,11,8,8,8,4,3,3,3,4,3,18,4,16,4,4,3
mh2,mh2,50.0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0
mh3,mh3,50.0,1,1,2,1,2,14,1,1,1,1,1,1,1,1,1,1,16,1,6,3,4,4,6,10,6,6,6,6,7,10
mh4,mh4,50.0,1,1,1,1,1,1,9,1,1,1,8,1,8,1,1,1,1,1,0,0,0,0,0,0,13,0,11,0,0,0
mnh0,mnh0,50.0,1,2,2,4,2,2,2,2,2,2,2,2,2,15,2,16,15,15,2,9,9,9,2,14,2,2,2,2,2,14
mnh1,mnh1,50.0,1,4,4,3,4,20,18,20,20,21,4,25,4,2,19,2,2,2,4,10,10,10,12,4,12,12,29,12,12,15
mnh2,mnh2,50.0,1,2,2,2,2,2,12,2,19,18,2,18,2,13,16,13,13,13,7,8,8,8,9,7,23,9,9,9,9,7
mnh3,mnh3,50.0,1,1,1,2,1,10,5,5,5,5,1,5,1,8,5,8,8,8,3,1,1,1,3,1,3,4,3,3,3,1
mnh4,mnh4,50.0,1,5,4,1,4,1,1,1,1,22,6,1,15,17,24,17,23,20,9,9,9,9,9,9,9,13,9,10,10,14
mnh5,mnh5,50.0,1,5,3,3,3,14,3,3,3,3,5,3,5,10,10,10,12,10,6,6,6,6,6,6,6,8,6,8,8,6
mnh6,mnh6,50.0,1,2,2,2,2,14,2,14,15,14,11,14,11,12,2,12,12,12,2,2,2,2,2,9,2,2,17,2,8,9
mnh7,mnh7,50.0,1,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,5,5,11,5,5,2
mnh8,mnh8,50.0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,25,22,1,1,1,12,12,12,17,1,1,1,17,16,1,1
mnh9,mnh9,50.0,1,1,1,1,1,14,1,1,1,1,1,11,1,1,1,1,1,1,1,5,5,5,1,8,1,1,1,6,1,7
mnh10,mnh10,50.0,1,1,1,1,1,15,1,1,1,1,10,1,10,1,1,1,17,17,3,3,5,5,8,3,3,3,8,3,3,3
mnh11,mnh11,50.0,1,1,3,1,3,28,1,29,1,28,1,28,1,17,27,17,17,17,5,4,4,4,5,11,5,5,5,5,5,11
mnh12,mnh12,50.0,1,5,5,3,5,5,5,5,5,5,5,5,5,5,18,5,5,5,12,9,9,9,12,12,12,12,12,15,12,12
