id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,11,9,1,1,1,1,1,1,1,1,3,1,3,1,1,7,1,1,13,1,1,1,1,5,1,1,1
mh1,mh1,50.0,1,1,1,12,1,0,0,0,1,0,1,1,5,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mh2,mh2,50.0,2,1,2,2,2,3,2,2,2,4,2,2,2,2,21,0,21,2,21,2,21,21,12,21,2,2,11,18,21,21
mh3,mh3,50.0,0,1,1,2,2,1,1,1,2,1,2,4,6,4,0,4,0,0,0,7,0,9,7,0,0,10,7,0,0,0
mh4,mh4,50.0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,8,7,8,0,8,8,0,8,5,0,4,6,8,8
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,11,7,5,5,5,5,5,5,5,5,5,5
mnh1,mnh1,50.0,24,1,1,5,5,3,3,3,5,3,5,5,9,5,9,8,9,14,9,14,9,9,14,9,14,22,17,14,9,9
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,3,1,5,1,5,1,5,1,7,1,7,1,1,7,1,7,7,8,14,1,1
mnh3,mnh3,50.0,1,1,1,1,1,3,3,4,1,4,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
mnh4,mnh4,50.0,1,1,1,3,18,1,1,1,3,1,3,3,5,3,3,3,3,13,3,13,3,3,13,19,13,15,13,13,3,3
mnh5,mnh5,50.0,1,14,1,1,1,1,1,1,1,1,1,5,1,4,13,4,1,1,1,1,13,13,11,13,1,1,1,1,13,13
mnh6,mnh6,50.0,1,1,3,3,3,6,6,6,3,8,3,3,3,3,3,3,3,3,3,10,3,3,10,3,10,10,10,10,3,3
mnh7,mnh7,50.0,13,1,1,1,1,1,1,1,1,2,1,6,4,5,4,5,14,10,4,4,4,15,4,4,9,9,4,9,4,4
mnh8,mnh8,50.0,1,1,1,1,2,1,1,1,2,1,12,2,8,2,6,2,6,6,6,6,6,6,6,6,6,6,9,6,6,6
mnh9,mnh9,50.0,1,1,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,6,2,7,2,2,7,12,7,7,7,7,2,2
mnh10,mnh10,50.0,1,1,1,20,1,1,1,1,4,3,4,6,6,6,23,7,6,9,6,9,6,6,12,6,16,13,9,18,6,6
mnh11,mnh11,50.0,1,1,1,2,2,2,2,2,2,2,2,3,9,3,10,7,16,10,15,12,10,10,12,10,10,14,12,10,10,10
mnh12,mnh12,50.0,1,1,1,1,1,2,2,2,1,4,16,7,7,7,7,7,7,9,7,9,20,19,9,19,12,12,10,15,20,20
mnh13,mnh13,50.0,1,1,1,1,1,1,1,1,1,1,10,3,5,3,17,3,14,2,2,2,2,2,7,2,8,2,2,8,2,2
mnh14,mnh14,50.0,1,1,1,1,1,1,1,1,1,1,9,1,4,1,4,1,4,4,4,6,4,12,4,11,4,8,4,4,4,4
lpsh0,lpsh0,1.0,1,1,0/1,4,4/5,0/1,0/1,0/1,5,3,5,5,5,5,5,5,5,5,0/5,5/7,5,5,5,5,9,5,5,5,5,5
lpsh1,lpsh1,1.0,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1/6,1,1,1,1,1,1,1,0,1,1,10,1,1,1
lpsnh0,lpsnh0,1.0,1,1,1,38/47,38,37,37,37,38,37,38,38,40,38,38,38,38,38,38,38,50,50,38,50,38,38,45,38,50,50
lpsnh1,lpsnh1,1.0,1,1,1/2,2,2,1,1,1,2,1,2,2/10,2/11,10,2,10,2,2,25,2/12,2,2,21,2,24,23,16,24,2,2
lpsnh2,lpsnh2,1.0,1,27,1,26,6,4,4,4,5,4,25,5,9,5,7/29,5,7,7,7,17,7,7,17,7/28,17,17,20,17,7,7
