id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,0,0,10,0,0,0,0,0,0,0,4,12,11,11,32,33,13,25,4,9,11,8,4,12,11,11,11,13,25,0
mh1,mh1,50.0,28,2,2,2,2,2,2,2,2,2,3,11,11,14,2,2,2,2,3,3,11,3,31,12,19,21,11,29,2,2
mh2,mh2,50.0,0,5,5,5,5,28,5,5,5,23,6,5,5,5,23,32,21,23,6,6,12,6,8,5,0,14,18,21,23,24
mh3,mh3,50.0,1,1,1,1,1,0,24,24,13,18,1,1,1,1,25,0,13,14,0,0,8,0,0,1,6,9,1,0,14,17
mh4,mh4,50.0,0,0,0,30,0,0,30,30,0,0,0,9,23,0,0,0,32,28,0,0,0,0,0,8,0,23,23,32,28,0
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1,5,7,1,7,22,24,1,1,5,5,7,5,5,15,7,1,1,1,1,23
mnh1,mnh1,50.0,1,2,2,2,8,21,2,2,8,8,3,8,8,8,18,21,15,8,4,3,8,3,3,8,10,12,8,15,8,20
mnh2,mnh2,50.0,1,10,3,10,11,10,10,10,11,11,3,11,11,11,11,10,11,11,3,3,11,3,3,14,11,11,11,19,11,11
mnh3,mnh3,50.0,35,1,6,34,1,32,34,34,1,22,4,1,1,1,31,32,1,22,4,4,19,4,4,18,1,1,1,1,22,22
mnh4,mnh4,50.0,1,4,1,4,4,85,87,87,4,34,1,4,4,4,34,85,32,34,2,90,29,1,91,22,30,31,31,89,34,34
mnh5,mnh5,50.0,1,1,4,1,12,1,1,1,12,12,7,14,15,14,12,25,22,12,7,10,14,10,29,14,14,15,15,22,12,12
mnh6,mnh6,50.0,1,5,4,5,5,5,5,5,23,25,4,5,5,5,5,5,29,5,4,31,11,4,4,5,5,18,5,28,5,26
mnh7,mnh7,50.0,1,14,2,34,15,2,34,34,2,24,8,19,2,2,25,32,2,26,8,11,2,12,37,16,2,2,2,2,26,30
mnh8,mnh8,50.0,25,1,1,1,1,1,24,24,17,17,2,6,6,6,17,1,26,17,2,2,8,2,2,6,14,16,16,26,17,17
mnh9,mnh9,50.0,1,1,1,1,1,20,1,1,1,1,2,1,1,1,1,29,30,18,3,2,1,2,3,1,1,9,1,32,1,1
mnh10,mnh10,50.0,1,8,4,4,4,4,21,21,4,18,5,11,11,11,4,19,4,4,7,5,11,6,24,11,16,11,11,4,4,18
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,1,15,1,2,1,2,15,1,1,17,1,1,6,1,25,2,11,13,1,1,17,21
mnh12,mnh12,50.0,30,6,5,29,7,6,29,29,7,21,3,7,7,8,24,27,20,22,1,1,11,1,1,7,11,17,7,20,22,21
mnh13,mnh13,50.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,18,1,1,1,1,1,1,1,8,1,11,1,1,1,14
mnh14,mnh14,50.0,1,2,2,2,9,2,2,2,8,8,2,9,9,9,8,24,8,17,6,5,16,5,25,11,9,9,9,8,17,8
lpsh0,lpsh0,1.0,1,4,1,23,4,23,23,23,4/14,4,2,4/5,0,6,4/25,23,4,0,2,2,6/9,2,2,0,8,13,0,4/24,4,0/21
lpsh1,lpsh1,1.0,0,5,0,15,0,15,15,15,4,4,3,6,6,0,4,17,0,4,3,0,9,3,3,7/8,9,10/12,6,4,4,4
lpsnh0,lpsnh0,1.0,1,1,1,32,5,32,32,32,1,1,4,1,1,1,1,35/36,1,1,4,4,25,4,37,20/24,25,1/29,1,1/38,1,1
lpsnh1,lpsnh1,1.0,1,1,1,30,1,30,30,30,1,28,1,5,1/10,1,26,32,1,25,1,2,1,1,1,1/8,1,11,11,33,25,1
lpsnh2,lpsnh2,1.0,1,6,1,1,1,18,1,1,6,17,1,1,1,1,6,1,6,6,1,1,1,1,1,8,1,9,11/12,6,14,6
