id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,2,1,1,2,2,2,2,2,2,2,1,16,1,26,1,18,18,9,11,0,28,8,0,2,1,1,1,1,1,26
mh1,mh1,50.0,1,34,1,1,2,22,19,9,19,11,34,28,34,43,34,0,1,17,19,35,44,16,14,19,24,24,26,1,39,43
mh2,mh2,50.0,1,25,19,18,0,15,1,3,1,8,27,19,27,39,31,21,0,0,14,28,45,9,9,1,19,19,19,19,0,47
mh3,mh3,50.0,1,1,0,1,1,1,1,0,1,1,11,8,11,16,11,0,0,1,1,13,16,1,5,1,8,8,8,8,11,16
mh4,mh4,50.0,2,1,0,4,2,4,4,2,4,4,17,12,17,21,17,15,15,4,4,17,0,6,4,4,9,9,9,0,18,21
mnh0,mnh0,50.0,1,33,13,1,2,1,1,1,1,5,1,22,1,1,1,13,13,3,9,30,1,3,3,9,16,16,19,21,1,1
mnh1,mnh1,50.0,5,1,1,5,5,13,5,5,5,9,1,1,1,25,22,16,18,9,5,21,43,10,10,5,1,1,1,1,1,46
mnh2,mnh2,50.0,1,1,1,1,3,1,1,1,1,7,50,30,47,53,47,1,1,7,1,47,53,10,9,1,30,30,41,30,47,53
mnh3,mnh3,50.0,1,1,1,29,1,29,26,4,26,1,40,1,40,40,51,1,38,24,26,43,40,6,16,26,32,32,35,1,49,40
mnh4,mnh4,50.0,1,41,1,1,4,1,1,5,1,1,1,10,1,37,32,24,26,1,1,1,38,1,1,1,10,10,13,14,1,39
mnh5,mnh5,50.0,1,1,1,22,6,22,17,6,17,11,54,28,54,62,54,53,53,14,17,60,67,8,8,17,1,25,27,1,54,62
mnh6,mnh6,50.0,1,47,1,3,1,3,3,1,3,3,21,9,27,46,21,19,20,3,3,21,43,3,3,3,9,9,10,9,21,21
mnh7,mnh7,50.0,1,1,1,1,2,1,7,2,7,4,24,17,37,42,36,22,23,4,7,31,1,4,4,8,17,17,19,21,24,41
mnh8,mnh8,50.0,1,42,18,1,1,1,14,1,14,1,30,19,1,36,32,21,21,1,14,28,36,1,7,14,19,19,19,19,29,41
mnh9,mnh9,50.0,1,27,1,15,2,14,1,3,1,1,27,1,34,27,34,26,1,6,10,30,27,1,1,8,19,19,24,1,33,36
mnh10,mnh10,50.0,1,1,1,11,1,12,9,1,9,6,1,1,1,1,1,1,1,3,9,1,1,6,6,9,1,1,1,1,22,1
mnh11,mnh11,50.0,1,1,1,1,1,1,7,1,7,1,35,24,30,39,30,1,1,1,7,32,40,1,1,9,1,1,22,24,34,39
mnh12,mnh12,50.0,1,1,14,1,2,1,10,1,10,6,36,20,37,46,36,14,35,9,10,36,41,6,8,10,20,20,30,34,36,1
mnh13,mnh13,50.0,1,1,7,1,2,1,1,2,1,4,26,17,26,26,32,23,25,5,1,28,26,4,4,1,12,16,12,12,31,26
mnh14,mnh14,50.0,1,32,1,1,3,9,8,5,6,1,1,11,1,1,1,21,19,1,6,1,1,1,1,6,11,11,15,11,26,30
lpsh0,lpsh0,1.0,0/1,15,1/9,7/8,1,7,1,1,1,0,1,1,1,1,1,12,12,4/5,6,0,1,0,0,6,0/1/9,0/1/9,9,1,1,1
lpsh1,lpsh1,1.0,1,1,1/13,4,1,0/4,5,1,10,8,0,14,0,28/30,0,1,1,5,11,23,0,0,8,5,14/15,14,20,14,0,0/28/29
lpsh2,lpsh2,1.0,1,1,10,1,2,1,7,2,7,1,1,11,20/21,1,20,1,0/1/14,1,7,19,1,1,5,7,11/12,11/12,11,11,0/1,1
lpsh3,lpsh3,1.0,1,1,25,1,0,20,19,1,19,0/5,27,25,1/27,1,27,23,23,5,19,1,0/1,6/8,9,0,25,25,25,26,27,31
lpsh4,lpsh4,1.0,0/1,1,1,0/1,1,0/1,13,0,13,5,1,16,19,1,44,0,1,0/5/9,14,19,46,5,8,13,16,16,18,16,0/1,48/49
lpsh5,lpsh5,1.0,16/1,1,0/1,1,4,1,1,4,1,5,1,0/18,1,1,1,21,22,11,1,25,1,9,6,13,0,0,0,0,32/33/29,36
lpsh6,lpsh6,1.0,1,1/30,1/25,19,1/3,0,4,1,4,0,33,1,41,49,33,1,1,12/13,4,35/36,43,11,11,4,1,1,28,29,38,45
lpsh7,lpsh7,1.0,1,1,12/13,11,2,1,1,2,1,1,1,12,1,22,1,15,15,1,0,17,22,3,3,0,12,12,12,12,1,35
lpsnh0,lpsnh0,1.0,1,1,1,1,1,20,1,2,1,3,45,25,45,62,58,39,42,3,19,46,61,3,11,16/17,29,25,25,25,45,1
lpsnh1,lpsnh1,1.0,1,1,16,1,1,1,11,1,11,9/10,1,16,1,1,1,1,23/24,1,12/14,1,1,1,1,11,16,16,16,16/21,1,1
lpsnh2,lpsnh2,1.0,1,40,1,1,1,1,11,1,11,1,26,20,1,27,1,22,22,9,12/14,1,36,1,1,12,1,1,1,1,26,29
lpsnh3,lpsnh3,1.0,1,1,1,1,2,13,1,1,1,3,1,1,50,1,1,48/47,49,3,7,1,85,3,3,1,21,1/21,24,1,1,87
lpsnh4,lpsnh4,1.0,1,1,17,15,3,1,9,1,9,1,1,1,31,32,27,21/22,19/23,1,9,25,33,6,1,9,16,18,16,1,1,38
lpsnh5,lpsnh5,1.0,1,1,1,1,7,1,24/14,3,20,1/9,42,1,1,1,1,37,38,9,22,1,44/46,11/12,10,20,27,27,29,1,42,1
lpsnh6,lpsnh6,1.0,1,1,1,3,1,19/20,11,1,15,3,31,1,31,1,36/31,1,1,3,11,31,44,3,3,11,23,25,28,1,34,43/46
lpsnh7,lpsnh7,1.0,18,1,19,14,2,15,2,6,2,2,1,20,1,35,1/33,1,1,2/8,12,29,43,2,2,2,20,20,20/25,20,31,35
lpsnh8,lpsnh8,1.0,1,22,1,1,1/2,1/11,7/8,3,8,1,25,1,32/25,47,25/31,1,21,1,8,27/28,40,6,4,8,13,13,1,1,25/30,46
lpsnh9,lpsnh9,1.0,1,29,1,1,1,15,1/13/14,1,1,1,23,16,27,28,1,20,19/20,1,11,21,28,3,3,1,16/17,16,16,16,22,28
lpsnh10,lpsnh10,1.0,1,1,21/28,1/11/12,3,1,1,2,1/5,1,33,21,30,1,30,19,19,1,9,30,37,1,1,1,21,21,21,29,33,1
lpsnh11,lpsnh11,1.0,1,1/33/27,23,1/20,3,1,15,5,15,10,27,24/25,27,32,29,1,26,10,15,27,1,14,14,15,1,1,1,1,27,1
lpsnh12,lpsnh12,1.0,15,31,25,14,2,1,5,1,5,9,37,26,37,43,42,30,18,8,11,38,45,8,8,5,27/28,27,26,26,37,45
lpsnh13,lpsnh13,1.0,1,1,1,1,1,1,1,1/4,1/12,1,1,1,29,1,1,19,19,10,1,1,31,1,6,1,1,1,1,18,23,35
lpsnh14,lpsnh14,1.0,1,1,1,17/19,1/2,1,15,2,15,3,1,1,1,32,29/30/31,25,25,11,15,1,32/33,4,4,15,1,1,20/22,23,1,37
lpsnh15,lpsnh15,1.0,1,23,17,1,7,1,1/12,2,1,1,23,17,23/31,23,23,15,22/15,11,1,26,23,9,1/10,1,17,17,20,17/21,27,32
lpsnh16,lpsnh16,1.0,1,1,1,1,4,21,1,4,1,1,29,22/27,31,29,31,1,28,1,18,31,35,11,1,17,22,22,25/26,22,29,29
lpsnh17,lpsnh17,1.0,1,1,1,1,1,1,8/13,1,8,1,23,1,25,23,23,21,21,5,11,24,27,1/4,1,10,1,1,15,17,23,34
lpsnh18,lpsnh18,1.0,1,17/27,1,13,1,13,1,5,1,1,19,1,25,19,19,16,16,11,1,19,19,10,8,1/12,1,1,1,1,23,19
lpsnh19,lpsnh19,1.0,3,1,17,3,3,3,14,4,5,5,1,27,1,34,1,1,1,5,5/12,31,34,6,7,5/12,20,20,1,24,32/1/33,34
lpsnh20,lpsnh20,1.0,1,1,29/30,5,3,5,19,2/4,19,5,1/36,29,1,1/49/50,48,33,33,5,26,1,67,5/7,5/7,19,31,31,29,29,1,69
lpsnh21,lpsnh21,1.0,1,48/49,30,24,3,23,14,4,14,1,1,1,43,1,40,36,36,8,17,1,44,5/6,5,14,1,1,33,1,1/39,1
lpsnh22,lpsnh22,1.0,1,1,1,1,7,1,23,7/9,19,1,31,25,31,31,31,1,1,1,22,31,34,11,17,19,26/27,26/27,25,25,33,31
lpsnh23,lpsnh23,1.0,1,36,1/21,1,1/4,1,11,1,11,1,40,21,41,36,36,32,32,1/8/9/10,17,38,36,1,1,16/17,21,21,21,21,40,47
lpsnh24,lpsnh24,1.0,2,1/73,1,19,9/10,19,18,2,18,2,61,21,65,61,61,1,29,2/15,18,61,61,13,13,18,1,1,1/23,24,61/63,70
lpsnh25,lpsnh25,1.0,5,44,31,12,10,12,12,10,12,17/12,48,36,48,58,54,40,42,19,12,52,58,12,12,22,32/29,29,29,35,48,62
lpsnh26,lpsnh26,1.0,4,64/65/63,1/25,17,4,17,17,12,17,17,33,1/30,32,1/35,32,1,1/31,23,17,32,53,17,20,17,1,1,1,27,32,35
lpsnh27,lpsnh27,1.0,1,16,1,1,1,11,1,1,1,1,18,1,18,18,23,1,1,1,1,21,29/31,5,1,1,1,12,1,1,18,18
lpsnh28,lpsnh28,1.0,1,1,34,1,11,1,1,17,1,1,51,39,51/55,51/59/60,51,50,50,27/28,1,51/52,51,1,1/19,29,34,34,34,39,51,51
lpsnh29,lpsnh29,1.0,4,45,17,4,4,4,4/15,4,4/10/11,7,38,17,32/42,32/43,32,28,31,9,14,37,32,7/8,7,4,17,17,17,23,32,32
lpsnh30,lpsnh30,1.0,1,1,22,8,1/2,8,18/19,3,16/18/19,8,1/91,23,106/92/108,1,104,65,62,8,18,90,109,8,8,18,45/46,45/46,57,1,91,110
lpsnh31,lpsnh31,1.0,1,1,1,1/12,1,15,1,9,1,1,25,1,25,31,25,21,1,1,1,30,32,1,1,1,16/17,16,1,20,25,44
lpsnh32,lpsnh32,1.0,1/2,1,1,25,7/8,25,14,7,14,1,41,1,41,1,45,37,38,1,14,43/44,1,1/9,1/10,14,31,32,33,1,41,48
lpsnh33,lpsnh33,1.0,1,1,1,1,1/2,1,1,1,1,3,31,1,31,41/31,39,25,25,1,6,36/37,31,3,3,5,18,18,12,20,31,31
lpsnh34,lpsnh34,1.0,1,1,1,4,1,4,10,1,10,4,28,1/21,28,36/38/39,28,26,26,4/9,10,28/30,32/29,4,4,10,18,18,18,1,28,33
lpsnh35,lpsnh35,1.0,16/1,1/34,1,15,1,5,9,3,5,5,27,22,31,32,28,25,25,5,12,27,32/33,5,5/8,5,17,17/18,19/20,1/22,27/29,32
lpsnh36,lpsnh36,1.0,1,1,1,2,1,2,8,1,8,7,1/24,1,1/25,27,1,1,1,2,15,23,34/35,4,4,14,1,1,1,1,1,51/53
lpsnh37,lpsnh37,1.0,1,1,18,1,6,1,1,9,1/14,1/13,33,18/21,33,43,38/40,29,30,1,14/15,33,44,1,1,14,18,18,19,18/20,33,45
lpsnh38,lpsnh38,1.0,1,44,33,32/20,1,20,28,19,28,23,49/44,33,44,51,44,40,43,27,31,47,52,25/26,25,28,35,35,35,33,44,53
lpsnh39,lpsnh39,1.0,1,31,1/15,5,1,14,12,1,12,5,31,16,31,31,37/31,26/30,30,5,12,33,42,5,5,12,16,16/17,16,20,36/31,43/31
lpsnh40,lpsnh40,1.0,1,1/72,26,1,5,1,19,4,19,8,65,25,65,64,68,25,25,8,24,65,69,8,8,19/20,30/31,31,41,55,65,64/69
lpsnh41,lpsnh41,1.0,1,1,1,1,2/3,1,1,2,1,1,22,10,39,45,1/23,13,13,1,1,20,49,1,1,1,1,1,1/8,1/9,21,45
lpsnh42,lpsnh42,1.0,1,1,1,1,2/3,1,12,1,13,1,1,1,1,1/44,32,26,1/25,1,13,30,1,1,9/10/11,12/13,17,17,19,23/24,1,39
