id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,0,5,5,13,0,13,0,13,13,13,13,0,0,0,13,12,0,12,10,12,0,12,12,0,0,15,0,0,0
mh1,mh1,50.0,1,1,1,3,1,1,7,1,7,7,7,0,1,1,1,7,1,7,1,5,0,7,1,1,4,7,7,4,0,7
mh2,mh2,50.0,19,1,1,1,10,5,17,6,11,0,17,0,6,3,6,14,9,10,9,6,9,10,9,9,6,10,10,6,10,12
mh3,mh3,50.0,0,0,0,0,4,0,0,0,5,18,0,0,0,0,0,5,0,10,0,2,0,14,0,0,0,0,13,0,0,17
mh4,mh4,50.0,1,1,1,1,1,1,10,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,7
mnh0,mnh0,50.0,24,1,1,2,16,8,20,8,20,20,20,20,11,5,8,20,8,21,8,8,8,21,13,8,8,21,21,8,21,23
mnh1,mnh1,50.0,1,1,1,1,12,5,1,5,1,1,49,1,5,1,5,45,10,13,10,5,9,13,10,9,7,13,13,5,14,42
mnh2,mnh2,50.0,1,15,6,6,28,15,30,17,30,30,30,30,17,1,17,30,22,30,21,17,25,31,21,21,17,33,32,17,30,34
mnh3,mnh3,50.0,1,1,1,1,1,1,26,1,1,1,26,26,1,5,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,24
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,16,1,1,25,1,3,1,1,11,1,11,1,11,1,11,11,5,1,15,1,1,23
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1,14,1,1,1,1,3,11,1,1,1,1,11,1,1,14
mnh6,mnh6,50.0,1,6,2,2,2,6,24,6,2,2,24,30,7,5,6,22,6,2,6,6,6,18,6,6,11,2,18,11,20,2
mnh7,mnh7,50.0,1,2,2,2,2,2,12,4,12,20,22,12,4,2,4,12,7,12,7,6,10,12,7,7,4,15,12,4,14,12
mnh8,mnh8,50.0,1,7,3,3,3,7,17,9,21,17,17,17,12,3,9,17,8,17,8,14,16,19,8,8,13,17,19,9,17,17
mnh9,mnh9,50.0,1,2,2,2,2,2,20,2,20,20,20,20,2,4,2,20,2,22,13,2,2,22,13,2,10,22,22,10,22,24
mnh10,mnh10,50.0,18,5,3,3,11,7,11,7,11,11,11,11,7,4,7,11,9,11,9,7,7,11,9,7,7,11,11,7,11,15
mnh11,mnh11,50.0,1,8,8,8,8,8,17,8,17,17,17,17,8,8,8,17,8,17,8,8,8,17,8,8,12,17,17,13,17,17
mnh12,mnh12,50.0,1,3,2,2,2,8,2,8,2,2,2,21,8,2,8,17,12,14,9,8,9,14,11,9,8,14,14,8,14,16
mnh13,mnh13,50.0,1,1,1,1,1,3,11,3,11,11,16,16,4,1,4,11,3,11,3,4,7,11,3,3,5,11,11,5,11,13
mnh14,mnh14,50.0,1,5,1,2,1,5,12,5,13,13,12,12,5,4,5,13,9,13,9,5,9,16,9,9,6,13,16,6,13,23
lpsh0,lpsh0,1.0,1/12,1,1,1,1,1,10,1,10,10,10,10,0/1,3/4,1,10,1,10,1,1,1,10,1,1,1,10,10,1,10,10
lpsh1,lpsh1,1.0,1,1,1,1,1,5,9,5,9,9,9,9,5,1,5,9,5/8,9,5,5,7,9,5,7,5,14,9,5/6,9,16
lpsh2,lpsh2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7/8,5,0,1,1/4,9/10,12
lpsh3,lpsh3,1.0,1,0/5,5,5,15,0,5,0,23/24,5,26,5,0,5,0,5,0/11,5,10,0,0,0/5,10,0,0,22,0/21,0,5/22,5
lpsh4,lpsh4,1.0,1,3,1,1,12,3,1,3,1,25,1,1,3,4,3,31,3,1,3,3,9,1,3,3,0/5,1,1,3,1,17
lpsh5,lpsh5,1.0,0,0,0,0,0,4,0,4,13,0,0/16/17,0,4,3,4,15,4,0,4,4,4,0,4,4,4/8,0,0,4,0,0
lpsh6,lpsh6,1.0,1,1,1,1,8,0/6,1/9/10,0/6,1/10,10,1/10,17/15,0/6,1,6,11,6,1/9,6,0,6,1,6,6,7,1,1,7,1/9,10
lpsh7,lpsh7,1.0,1,2,2,2,19,6,1,6,0,1,0,25,6,2,6,1,0/12,21,14,6/10,12,0,16,12,6,0,0,0/6,0,22
lpsnh0,lpsnh0,1.0,1,1,1/2,1/2,1,1,1,1,1,18,1,23/24,1,1,4/5,19,1,1,1,12,1,1,1,1,11,16,1,4/7,1,1
lpsnh1,lpsnh1,1.0,28,1,1,1,20,1,1/27,1,21,21,1,1,1,14,1,21,1,21,1,1,1,21,1,1,18,22,21,18,22,21/24/25
lpsnh2,lpsnh2,1.0,1,2,2,2,10,2/9,11,2,14,11,11,16,2,2,2,11,2,12,2,2,2/8,12,2,2,2,11,13,2,11,11
lpsnh3,lpsnh3,1.0,1,7,6,6,16,7,20,7,19,19/20,20,20/26,7,9,7,20,12,19,12,11,14,22,12,7,7/10,19,22,7,19,19
lpsnh4,lpsnh4,1.0,1,1,1,1/3,9,1,1,1/5,1,1,17,1,1,1,1,1,1,1,7,1,1,14/15,7,1,1,1,14,1,1,1
lpsnh5,lpsnh5,1.0,1,2,4,5,2/15,2,16,2,18,17,16,16,2,6,9,17/27,13,18,13,2/11,13,23,13,13/14,2,18,23/24/25,2,18,17
lpsnh6,lpsnh6,1.0,1,1,1/2,1/2,31,1,1,1,1,1,1,1,9,7/8,12,1,1,1,1,1,1,1,1,22,17,1,1,19,1,1
lpsnh7,lpsnh7,1.0,1,1,1,1,1/15,1,18,1,1,1,18,19,1,1,1,16,7/13,1,10/12,4,7,1,7,7,3,1,1,3,1,1
lpsnh8,lpsnh8,1.0,1,7/8,1,1,1,7,21,7,14,14,21,21,10,5,7,20,7,14,7,7/13,7,14,7,7,7,14,16,7,14,1
lpsnh9,lpsnh9,1.0,1,1,1,1,14,1,22,1,1,20/15,22,22,1,5,1,21,1,1,1,1,1,16/1,1,9,1,1,16/1,1,1,15
lpsnh10,lpsnh10,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1/4,1,1,1,14,1,10,1,1,1,12,7,1,1,1,1,1,1/19
lpsnh11,lpsnh11,1.0,1,1,1,2,10,1,1,1/5,1,11,1,19,1/5,1,1/5,11,1,12,1,5,1,12,1,8,6,12,12/15,6,12,1
lpsnh12,lpsnh12,1.0,1,1/7,1,1,43,11,1,11,1,1,1,1,17/14,4,18,50,11,46,23,11,11,46,27,32/30/31,18/19,46,46,20,46,1
lpsnh13,lpsnh13,1.0,1,1/3,1/2,2,1/10,1/9,1/19,1,1,1,19,19,1/4/5,1,1,15,1/7,1,1,1,1,1,1,1/8,1,1,1,1,1,1
lpsnh14,lpsnh14,1.0,1,2,2,2,2/7,2,9,2,9,9,9,9,2,4,2,13,2,9,2,2,2,9,2,2,2,9,9,2,9,9/12
lpsnh15,lpsnh15,1.0,1,1,1,2,1/20,1,23/25,1,26,26/27,25,25,1,9,1,26,18,26,13,1,13,26,16,13,12,26,26,12,26,23
lpsnh16,lpsnh16,1.0,1,8,8,8,27/30,8,8,8,8,8,8,8/42,8,8,12,8,8,31,8,8,8,31,8,8,12,32,31,12,32/31,41
lpsnh17,lpsnh17,1.0,1,1,1,1,1,1/6,1,1,1,1/11/12,1,1/17,1,1,1,15,4,7,4,1,5,7,4,4,3,7,7,3,7,9
lpsnh18,lpsnh18,1.0,1,7,6,6,2,7,14,7/10,2/15,14,14,14,12,9,7,17/18/14,10,2,10,7,10,2,10,10,7,2,2,7,2,14
lpsnh19,lpsnh19,1.0,1,1,4,4,1/2,1,21,1/7/8,30,34/21,21,21,7,5,7/9,21,14,25,14,7,14,24/25/26,17/14,20,7,29,24/25/26/27,7,24,32/33
lpsnh20,lpsnh20,1.0,1,3/5,3,3,18,5,2,5,2,26,2,2,6,4,7,2/27,16/5,21,16/5,14,16,2,17,16,8/9,2,2/20,8,2,2
lpsnh21,lpsnh21,1.0,39/40,2,2,2,19,2,37,2,23,23,37/38,37,2,2,2/3,23,17,23,17,13/14,2,23,17,2,2,23,23/24,2,23/25,31
lpsnh22,lpsnh22,1.0,1,1/2,1,1,1,7,1,7,1,1,1,1,7,1/5,7,1,12,1,12,7,12,1,12,12,9/10,23,1,9,21,1/24
lpsnh23,lpsnh23,1.0,1,3,3,3,3,3,3,3,3,3,3,3,3/7,3/5/6,7,27,10,20,10,3/7,10/12,18,10/13,10/12,7,20,18,7,20,3
lpsnh24,lpsnh24,1.0,1,2,2,2,1,2,1,2,5,1,1/17,1,2,3,2,15,2,11,2,2,4,5,2,2,2,5,6/8,2,5,1
lpsnh25,lpsnh25,1.0,1,9,9/10,9,7,9,7,9,41,44,46,48,29,25,9,45,9,38,9,9,9,7,35,9,33,38,7,33,38,43
lpsnh26,lpsnh26,1.0,22,1,1,1,12,1,20/12,1,15,19/15,21,21,1,6/8,1,15,1/10,17,1/10,1,1/10/11,17,10,10,1,17,17,1,17,15
lpsnh27,lpsnh27,1.0,1,1,1,1,12,1,1,1,1,1,1,1,1,2,1,25,1,1,1,1,1,16/17,1,1,5,1,16/17,5,1/18,22
lpsnh28,lpsnh28,1.0,1,1,1,1,15,1,24/15,1,16,16,24/25,26,1,4,9,16/23,1,16/17,1,9,1,19,1,1,11,16/17/20,19,9,16/17,21
lpsnh29,lpsnh29,1.0,23,3,3,1/3,15,6,1,6,1,17,1/22,1,6,3,6,17/21,6/11,1,11,9,6,19,11,6,6/8,1,19,6,1,17
lpsnh30,lpsnh30,1.0,1,2,1/2,1/2,50,2,52,2,52,52,65/52,52,2,44,2,52,2,55/57,2,2,47,58,2,2,2,55,58,2/45,61,52
lpsnh31,lpsnh31,1.0,32/1,3,2,2,1,3,1,3,1,1,31,1,3,3,3/7,1,9,1,9,3,8,1,9,8,3/7,1,1,3/7,1,29
lpsnh32,lpsnh32,1.0,1,1,1,1,9,1,1,4,1,1,1,1,4,1,7,1,4,1,4,4,4,1,4,4,4/7,1,1,4/7,1,1
lpsnh33,lpsnh33,1.0,1,1/17,3,3,21,5,1,5,1,1,1,1,5,1,5,1,5,27,11/12,5,5,24,11/13,16,9,29,24/26,9,24,30
lpsnh34,lpsnh34,1.0,1,1,1,1,15,1,1,1,1,1,1,1,1,8,1,1,1/11,1,11,1,13,1,1/11,12,1,19,1,1,1,20
lpsnh35,lpsnh35,1.0,1,1,1,1,1,1,1/22,1/3,15,15,1/22,22,3,1,4,15,12,15,12,3,12,17,12,12,3,15,17,3,15,19
lpsnh36,lpsnh36,1.0,1,1,2,2,1,1,26,4,1,1,29,26,9,1,4,25,14/15,1,14,4,14,1,14,16,13,18/19,1,4,17,20
lpsnh37,lpsnh37,1.0,1,1,1,1,19,1,1,1,22,1,25,1,1,9,1,1/24,12,1,12,1/10,12,1,12,12,1,1,1,1,1/21,1/23
lpsnh38,lpsnh38,1.0,1,2,2,2/3,13,8,17,8,1,1,1,1,8,2,8,1,8,15,8,12,8,15,8,8,8,15,15,8,15,1
lpsnh39,lpsnh39,1.0,1/18,1,3,3,2/11/12,1,2,1,17/2,2,2,2,1,5,1,2,1,13/14,1,9,1,14,1,1,1/7,13,14,1,13,2
lpsnh40,lpsnh40,1.0,1,2,3,3,17,2/13,22,2,23,28,22,29/31,2,5,2/7,22,2,23,2,12,2,23,2,2,2/9,23,23,2,23,26
lpsnh41,lpsnh41,1.0,44,2,1,1/3,2,2,2,2,2,2,2/43,2,2,4,2,42,2,2,8,2,2,2,8,2,2,12,2,2/7,2,17
lpsnh42,lpsnh42,1.0,1,1/17,6,6,23,17/18,1,17/18,1/31,1,35,1,18/19,15,18,33,17,26,17,18,17,26,17,17,18,28,26,18,26,1
lpsnh43,lpsnh43,1.0,1,3/9,3,3,3,11,3,11,3,3,3,3,11,5/7,11,3,11,18,11,11/13,11,18/19,11,16/11,11,18,18,11,18/20,26
lpsnh44,lpsnh44,1.0,1,2,2,2,11,2,2,2,2,2,24,2,2/3,2,2,23,7/8/9,13,7,2,7,12,7,7,2/5,13,12,2,12/13,21
lpsnh45,lpsnh45,1.0,1,3,5,5,43,3,1,3,1,1,53,53,3,31,34,51/52,3,45,37,3,3,45,3,41/42,3,45,45,3,45,1
lpsnh46,lpsnh46,1.0,22,1,2/4,1,17,6/8,21,6,17,17,21,21,6,1,6/9,17/20,13,17,15,6,6,17,15,6,6,17,19,6,17,17
lpsnh47,lpsnh47,1.0,1,1/2,1,1,1,2,1,2,1,1,23,1,2/5,1,7,21/22,2/10,13,2,6,2,14,10/11,2,9,16/17,14,9,13,1
lpsnh48,lpsnh48,1.0,47,2,2,2,2,2,2/45,2/26,41,2,2/45,45,2,23/25,28,2,30,37,30,2,30,2/37,35/30,36/30,28,37,37/38,28,2/37/40,2
lpsnh49,lpsnh49,1.0,1/21,1,1,1,1,1,1,1/6,1,1,1,1,1,1/5,6,1,1,1/19,1,13,1,1/19,1,1,6,1,19,6,1/19,1
lpsnh50,lpsnh50,1.0,1,5/7,3,3/4,3/14,7,3/22,7,3,3,3,3,7/9,8,10/11,20,7,18/3/19,7,7/12,7,15,7,7,10,3,17,10,3,3
lpsnh51,lpsnh51,1.0,1,1,4,4,36,1,44,1,44,62,44,44,1,20,1/25,68,27/28,46,27,1,33,45,27,32/30,1,46,45,1,46,58
lpsnh52,lpsnh52,1.0,1,1,1,1,20,3,1,3,1,1,1,1,3,1,10,32,3,1,12,4,3,1,15,3,11,26,1,11,1/22/24,1
lpsnh53,lpsnh53,1.0,1,3,2,2,12,3,3,3,18/3,3,3,3,3,7,3,3,11,15,11,3,11,15,11,11,8,15,15,8,15,3
lpsnh54,lpsnh54,1.0,1/24,5,2,2/3,1,5/12,15,5,16,16,15,15,5,4,6,16,5,16,5,11,5,16,5,5,8,17,16,7,17,23
lpsnh55,lpsnh55,1.0,36,1,1,1,16,6/7,19,6/7,19/21,19/27,19,32/19,6,1,10,28,6/14,19/21,6/14/15,6,6/14,19,6/14,6,13,21,19,13,21,26
