id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,25,1,1,19,20,3,1,7,1,20,29,19,20,3,3,0,4,3,1,0,15,18,19,20,24
mh1,mh1,50.0,0,1,1,1,7,0,1,1,7,7,1,7,7,7,7,15,11,7,1,1,7,1,5,9,7,10,7,11,7,7
mh2,mh2,50.0,1,1,3,1,1,1,1,1,1,1,0,1,1,1,1,18,1,16,0,0,1,0,0,15,1,1,1,1,16,1
mh3,mh3,50.0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,10,8,0,11,11
mh4,mh4,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,8,0,7,7,13,0,14,0,0,0,0
mnh0,mnh0,50.0,1,9,7,9,9,9,9,9,9,22,4,9,20,15,22,9,9,24,4,4,9,4,4,14,9,20,20,21,24,22
mnh1,mnh1,50.0,1,8,1,1,1,21,1,1,1,1,1,1,1,1,19,22,17,1,5,1,1,1,7,1,1,15,14,17,1,1
mnh2,mnh2,50.0,1,1,1,1,7,1,1,1,7,22,3,7,7,9,7,1,7,7,3,3,9,4,3,8,9,11,7,15,7,7
mnh3,mnh3,50.0,1,1,1,24,1,1,1,1,1,1,1,1,1,8,1,23,18,1,5,4,9,4,1,1,9,13,1,18,1,21
mnh4,mnh4,50.0,1,9,6,1,10,1,32,32,10,10,6,10,18,10,26,1,22,10,6,6,17,6,6,14,10,18,18,20,10,28
mnh5,mnh5,50.0,1,1,1,1,1,1,1,1,8,1,2,1,1,1,1,15,8,1,2,4,1,4,5,1,1,1,1,8,1,1
mnh6,mnh6,50.0,1,1,1,1,23,1,1,1,29,29,13,23,23,28,31,41,29,32,13,13,23,13,19,24,23,23,23,30,32,29
mnh7,mnh7,50.0,1,1,1,1,1,1,20,20,1,13,2,1,10,1,13,19,1,15,3,2,1,2,3,1,1,10,10,1,15,13
mnh8,mnh8,50.0,1,1,1,1,1,1,1,14,1,11,1,3,1,4,10,1,1,1,1,1,4,1,1,3,4,9,1,1,1,11
mnh9,mnh9,50.0,1,1,1,1,1,18,1,1,1,1,1,12,1,4,1,20,1,1,1,1,4,1,1,8,4,1,1,1,17,1
mnh10,mnh10,50.0,1,14,1,28,16,28,28,28,16,25,1,17,17,17,25,28,16,25,1,1,17,1,1,18,17,22,17,16,25,25
mnh11,mnh11,50.0,1,1,1,1,7,1,1,1,14,12,6,7,7,7,12,1,14,12,1,1,10,3,1,9,7,7,7,14,12,12
mnh12,mnh12,50.0,1,3,4,27,12,30,27,27,12,12,4,12,16,12,24,27,12,24,4,4,12,5,4,12,12,16,16,23,24,12
mnh13,mnh13,50.0,1,1,1,1,1,1,27,27,21,17,3,1,1,1,22,1,19,17,3,3,1,3,3,11,13,1,1,20,17,25
mnh14,mnh14,50.0,1,1,10,1,11,1,1,1,21,21,9,11,19,11,21,1,21,21,5,4,11,4,8,16,11,19,19,21,21,21
lpsh0,lpsh0,1.0,1,2/22/23,2,22,24,0,41,41,24,24,15,24,24,0/24,24,0,0/24,35,20,18,26,19/15,20,24,26,30,31,24,35,38/39
lpsh1,lpsh1,1.0,1,19,5,19,0/19/20,19,19,19,19,19,14,21,21/25,24,19,19,19,19/28,14,14,21,14,14,21,21,21,21,19,19/28,19
lpsh2,lpsh2,1.0,1,0/1,1,14,7,1,14,14,7,7,3,7,7,7,12,1,7,12,3,3,7,3,3/4,9,7,7,7,7,12,13
lpsh3,lpsh3,1.0,1,1/6,2,16/15,0,14,16/1/15,16/1/15,0/1,0/1,4,7,10/12/13,7,1,14,1,1,0,4,0,4,0,7/8,9,12,12,1,1,0
lpsnh0,lpsnh0,1.0,1,1/6,1,1,1,1,30,30,19/20,25,1/3,9,14,1,25/27,1,20,25/27,3,5,1,5,3,10,1,14,15,21,25/27,25
lpsnh1,lpsnh1,1.0,22,1,1,1,1,17,21,21,1,15,1,1,1,6,1,17,1,13,1,1,6,1,3,1/5,6/7/8,9,1,1,13,16/15
lpsnh2,lpsnh2,1.0,30,2,2,2,2,28,2,2,22,26,2/5,9,2,11,26,29,22,26,2,8,13,2,2,9,13,18,2,22,26,26/27
lpsnh3,lpsnh3,1.0,1,1,1,1,9,1,1,1/37,29,35/29,1,9,21/23,9,35,1,32,29,1,3,17,4,1,12,17/19,24/25,24,32,29,35
lpsnh4,lpsnh4,1.0,1,2,2,2,14,2,2,2,14,14,2,14,14,14,14,2/42,38,14,2/5,2,26,2,6,19,23/14,27,14,38,14,41/14
lpsnh5,lpsnh5,1.0,1,1,1/2,46,9,1,46,46,1,1,1,1,9,1,26,1,1,40/41/42,8,1,15,1/4/5,8,13,1,20,22/9,24,40/41/42,45
lpsnh6,lpsnh6,1.0,1,3/6,3,3,7,3,3,3,7,7,3,7,7,10,7,37,7,7,3,4,13,4/5,3,8,13/15,17,19,7,7,7/26
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,1,1,1,21,1,1,1,1,1,1,19,1,1,5,14,6,1/7,9,14,16,1,19,1,21
lpsnh8,lpsnh8,1.0,1,1,1,1,1,36,1,1,1,1,1,7,13,7,1,36,1,30,1,5,11,5,1,9,12,17,21/22,1,30,35
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1,1,1,1,1/21,1,1,6,1,16,1,1/14,19/20,1,1,1,1,1,1,5,6,9,1,20,1
lpsnh10,lpsnh10,1.0,1,1,1,1,5,1,1,1,5,5,3,5,15,5,5,1,5,5,3,3,5,3,3/4,5/8,14,15,15,5,5,5
lpsnh11,lpsnh11,1.0,18,1,1,1,1,1,1,1,1,7,1,4,4,4,13,16/1,6,14/15,1,3,4,1,1,4,4,4,4,6,14,7
lpsnh12,lpsnh12,1.0,1,9,1,26,9,24,9,9,9,9,1,9,9,9,9,24,17,20,1,7,9,1,1,11,15,16,9,17,20,22/9
lpsnh13,lpsnh13,1.0,42,1,1,35,1,35,35/37,35/37,1,1,1,7,23,1,1,36,32,1,1,1/4,21,1,1,16,21,28,23,32,1,1
lpsnh14,lpsnh14,1.0,28,1,1,24,5,1,24,24,1,1,3,5,5,13/14,22,1,19,1,3,3,13,3,3,9/12,13,18,5,19,1,1
lpsnh15,lpsnh15,1.0,32/1,1,1,31,1,31,31,31,1,1,3,9,1,9,1,31,26,1,6,3/4,15,3,7,9,17,1/22,22/23/24,1,1,1
lpsnh16,lpsnh16,1.0,1,1,3,1,1/5,1,1,1,1,1,1,5,5,5,10,13,1,11,1,2,5,2,1,5,8,5,5,1,11,1
lpsnh17,lpsnh17,1.0,1,7/10,7,7,7,38,7,7,7,7,8,12,27,7,7,38,30,7,8,8,17,8,8,14,17,27,27,33/34/31,7,7
lpsnh18,lpsnh18,1.0,1,1/6,1,1,1,1,1,1,1,11/12/13,1,1,1,1,1,1,1,1,4,2,1/7,1,3/5,1,1,1,1,1,1,11
lpsnh19,lpsnh19,1.0,1,6,9,6,6,6,6,6,6,6,7,16,6,6,24,38,6,30,7,7,18,7,13,6,17,21,22,6,30,35
lpsnh20,lpsnh20,1.0,28,4,1/3,4,5,4,4,4,4,4,1,9,5,6/11/12/13,20,4/26,19,4,1,1,6,1,1,9,6,5,14/15,19,4,25
lpsnh21,lpsnh21,1.0,1,1,2,1,11,1,1/34,1/34,11,11,4,11,11,11,11,32,24,30,4,6/8,11,6/8,4,11,15,17,11,24,30,11
lpsnh22,lpsnh22,1.0,1,1,2,1/20,1,1,1/20,20,1/18,1/19,2/7/8,1,15,11,1,1/21,1,1,2,2/3,13,3,5/6,1,13/14,15,15,1/17,1,1
lpsnh23,lpsnh23,1.0,1,1,1,1,1,1,1,1,1,1,1/3,1,1,1,20/22,1/28,1,1,1/3,1,1,1,3,6,1,1,1,1,1,24
lpsnh24,lpsnh24,1.0,1,12,1,1/26,1,1,26/27/28,26,1,25,1/11,15,18,16,1,1,1,23,1/10,9,16,9,1,16,16,18,18,20/21,23,25
lpsnh25,lpsnh25,1.0,1,1,1,1,1,1,1,1,13,1,1,1/4,10,6/7,13,1/18/19,13,17,3,1,9,2,3,1,9,11,10,13,17,1
lpsnh26,lpsnh26,1.0,1,1,1,1,1,1,1,1,1/9/10,1,1,1,1,1,14,20,9,1,1,1,6,1,3,5,6,1,1,9,1,1
lpsnh27,lpsnh27,1.0,1/34,1,1,1,10,1,1,1,30,1,6,10,10,10,1,31,1,1,6,7,20,7,6,10,17,29,10,1,1,1
lpsnh28,lpsnh28,1.0,1/17,1/2,1,2,1,2,2,2,1,13/14,1,4,1/6,1,1,15,9,11,1,1,1,1,1,1,1,8,1,9,11,13
lpmh0,lpmh0,1.0,1,0,1,0/52,17,0,0,0,17,17,1,21,38,23,17,50,43,17/45,4,3,26,3,8/9,20,25,38,38,43/44,17/45,47
lpmh1,lpmh1,1.0,1,0,1,0,11,84,0,0,0,0,4,12,56,12,73,86,67/68,80/78,7,4,17,6,7,13,17,61,56,67,80/78,83
lpmh2,lpmh2,1.0,42,2,2,40,2,40,40,40,0/2,2,2/14,17,0,0,33/34,40,2,2,2,6,24,12,2,17/20,24/25/26,0/27/30,0/31,2,2,38
lpmh3,lpmh3,1.0,0,0,0,23,10,20/21,28,28,16,16,0/8,10,15,11,16/17,0,16,16,1,6,14,1,1,10,0,15,15,16,16,18
lpmh4,lpmh4,1.0,0,16,2,16,16/17,16,16,16,36,0,2,24,18/29,0,36,43,36,36/39,2,0/7,0,7,11,20,28,0,34,37,0/36/39/40,0
lpmnh0,lpmnh0,1.0,1,4,4,32,4,4,32,32,4,4,7,4,4,4,4,29/30,23,4,8,8,14,8,8,4,14,20,22,23/26,4,4
lpmnh1,lpmnh1,1.0,56/57,1,1,45,1,45,45,45,1,32,1,22,22/25,22,32,47,1,33,1,1,22,1,1,22,22,29/31,22,1,33/36,44
lpmnh2,lpmnh2,1.0,1,2/7,2,2,2,49,56,56,37,37,2,11,21,11,46,54,37,37,6,6,11,6,6,17,11,34,36,37/42,37,37
lpmnh3,lpmnh3,1.0,1,3,3,3,3,43,55/56,56,3,39,7,13,20,3,3,43/46,29,38,10,8,17/19,8,10,14,17,27/28,20,31,38,42
lpmnh4,lpmnh4,1.0,1,14,4,14,16,14,42,42,37,34/39/14,10,18,18,18,34/40,14,38,41,10,10,28,10,10,22,27,18/31,18,37,41,34
lpmnh5,lpmnh5,1.0,1,18,3,18,18,45,18,18,38,41,6,18/19,18,19,41,46,38,41,16,15,19,15,16,22,26,33/18/34,18,38,41,41
lpmnh6,lpmnh6,1.0,1,1,1,77,9,1,77,77,9,9,1,9,9,16,9,75,9,26,1,1,19,6,1,9,17,20/9,22/9,9,26,37
lpmnh7,lpmnh7,1.0,1,32,3,32,32,101,109,109,32,48/47,7,32,32,32,48,107,32,49/50,7,15,45,12,25/28/30,32,42,32,32,32,49/50,98/99
lpmnh8,lpmnh8,1.0,1,1,1,1,1,39,49,49,15,15,1,1,1,1,15,41,17,31,3,3,8,3,3,1,8,11,12,24/25,31,35
lpmnh9,lpmnh9,1.0,1,4,3,4,21,4,4,4,4,49/4,13,29,18,33,44,51,41/42,4,13,15,33,15,13,28,36,40,18,43,45,48/4
lpmnh10,lpmnh10,1.0,1,3/12,3/5,4/42,3,42,46,46,25/26,35,3,16,22,21,35/36,43/44,34/25,35,10,7,21,7/8,10,16/20,21,24,22,32,35,41
lpmnh11,lpmnh11,1.0,1,15,15,64,22,15,67,67,22,48/22,17/18/21,23,28,23,43,62,33,22,19,18,26,18,19/20,23,23,29,28,42,22,47
lpmnh12,lpmnh12,1.0,1,1,1,1,1,1,1,1,69,1,1,17,1,19,1,1,73,1,9,1,1,1/7,9,15,1,68,1,74,1,77
lpmnh13,lpmnh13,1.0,68,1,15,1,1,55,1,1,33,37,6,1,1/24,22,37,66,33,42/43,6,13,1,13,6,17,23,30,31,36,42,49
lpmnh14,lpmnh14,1.0,44,2,7,2/8,2,8,2,2,23,31,2/4,10,20,2,31,41,28,34,4,4,2,4/5,4,2,2,22,20,29,32,35
lpmnh15,lpmnh15,1.0,1,1,1,1,1,1,1,1,1,20,1/9,1,1,12/14,23/24,30,18,1/20,1,6/8,1,6,1,10,1,16,1,19,1/20,25
lpmnh16,lpmnh16,1.0,34,1,1,31,15,1,32,32,15,15,11,16,15,19,26,1,15,15,7/8,1,19,1/3,1,18,19,20,20,23/15,15,28
lpmnh17,lpmnh17,1.0,1,1,23,1,1/25,1,120,120,52,52,12/13,34,1/37,35,52,118,57,108,5,10,35,5,5,32/33/31,35,44,1,57,112/108/111,52
lpmnh18,lpmnh18,1.0,1,9,9/11,101,9,97/100,101,101,90,90,14,28,65/68,57,90/92,97,90,93,21,16/17/18/14,58,14,21,35,57,86,69,90,93,94
lpmnh19,lpmnh19,1.0,1,3,5,3,8,54,3,3,8,8,6,8,8,13,8,53/55,30/31,8,6,6,14,6,6,8,14,26,8,45,8,52
lpmnh20,lpmnh20,1.0,1,1,1,1,1,47,52,52,25,36,1,9,9,9,38,50,25,41,1,1,9,1,7,17/18,9,23/24,9,33/34,41,44
lpmnh21,lpmnh21,1.0,1/40,1,1,38,1,1,1/39,39,1,1,13,1,1,1,1,1,31,36,4,4/7,26,4,8,24,26,1,1,33,36,1
lpmnh22,lpmnh22,1.0,1,23,22,23,26,70/72,80,81,50,50,4/5,43,31,45/31,50/62,78,50,50,5,17/19,48,20,5,43/44,45/46,31,31,60,50,50
lpmnh23,lpmnh23,1.0,1,1,1,1,9,1,45,45,1,29,1,1,1,1,31,1,25/28,33,1,1,1/20,1,1,16,19,1/22,23/24,25,33,29
lpmnh24,lpmnh24,1.0,1,13,2,13,14,13,78,78,13,13,2,16/17/14,14,14,13,73/74/75,13,68,9,2/6,14,2/6,9,38,14,42,44,48/13/47,68,13
lpmnh25,lpmnh25,1.0,1,1,2,33,8/11,33,41,41,8,31,4,16/8,8,8,8,38/39,25/26,8,5,5,8,5,6,15,17,18,22,25,8,8
lpmnh26,lpmnh26,1.0,1,2,17,2/36,18,2,2,2,24,34,14,19,18,20/21,28,35,24,24,7,9,22,9,7,19,22,18,18,24/26,24,32
lpmnh27,lpmnh27,1.0,1,1,1,1,1,1,1,1,25,25,7,1,1,1,25,28,26,25,7/11,7,16,9,7,13,16,23,1,26,25,25
lpmnh28,lpmnh28,1.0,33,12,4/10,12,12,31,12,12,12,12,3/6,20/21,12,12,12,12,12,12,6,6/8,12,6/8,6,18/19,12,12,26,27,12,30
