id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,1,0,1,1,7,7,7,14,7,7,11,7,7,7,7,7,7,12,7,8,7,7,7,7
mh1,mh1,50.0,1,1,1,1,1,16,1,15,4,4,4,4,4,4,12,4,4,4,12,12,13,4,4,4,12,4,4,4,4,4
mh2,mh2,50.0,0,1,1,19,1,19,1,1,1,1,14,1,3,13,14,12,1,0,14,14,14,1,1,1,14,7,1,1,1,1
mh3,mh3,50.0,1,2,1,1,3,1,2,5,6,6,6,6,7,6,6,6,0,6,6,6,6,6,6,6,6,6,9,9,9,11
mh4,mh4,50.0,1,1,1,1,1,1,1,14,1,3,3,3,3,3,3,8,3,3,3,3,3,3,8,8,3,3,3,3,3,8
mnh0,mnh0,50.0,1,1,1,1,1,1,1,4,4,4,4,4,4,10,4,7,5,4,4,4,4,5,8,4,4,6,5,5,5,4
mnh1,mnh1,50.0,1,1,1,15,1,15,1,4,4,4,4,4,4,4,14,8,8,8,4,4,4,8,8,8,4,8,8,8,8,8
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,11,3,3,3,11,12,12,3,3,3,11,7,3,3,3,3
mnh3,mnh3,50.0,1,1,1,1,1,1,3,1,1,1,17,1,1,1,13,9,1,1,13,13,13,1,10,10,16,1,1,1,1,1
mnh4,mnh4,50.0,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,4,10,4,4,4,4,6,4,4,4,4,6,6,9,4
mnh5,mnh5,50.0,1,1,1,15,1,15,1,14,2,2,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
mnh6,mnh6,50.0,1,1,1,1,1,1,1,8,2,2,3,3,3,3,7,3,3,3,7,7,7,3,3,3,7,5,3,3,3,3
mnh7,mnh7,50.0,2,1,1,1,1,1,1,1,1,1,14,1,1,8,9,1,1,1,9,9,9,1,1,1,11,1,1,1,1,1
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,2,2,2,3,4,3,11,3,3,3,11,11,11,3,10,10,11,8,3,3,3,10
mnh9,mnh9,50.0,1,1,1,1,1,1,1,1,2,2,2,3,2,8,14,4,4,4,11,11,11,4,4,4,11,4,6,6,6,4
mnh10,mnh10,50.0,1,1,1,1,2,1,1,1,6,6,6,6,6,6,6,15,6,6,6,6,6,11,6,6,6,6,6,6,6,6
mnh11,mnh11,50.0,1,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,11,3,3,3,3,3,3,3,3,3
mnh12,mnh12,50.0,1,2,1,1,2,1,1,7,9,9,9,9,9,9,15,9,9,9,9,9,14,9,9,9,9,9,9,12,9,9
mnh13,mnh13,50.0,2,1,1,1,1,1,1,16,5,5,14,5,5,5,10,5,8,5,12,12,12,5,9,9,12,5,5,5,5,9
mnh14,mnh14,50.0,1,1,1,1,1,1,1,18,1,1,6,6,8,6,6,11,6,6,16,6,6,6,12,14,6,6,6,6,6,12
lpsh0,lpsh0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0/1,1,1,1/4,1
lpsh1,lpsh1,1.0,0,0,0,0,0,0,0,0,1/3,4/5,5,0/6,0,0,5,6,0,6,5,5,10,0,6,6,5,0,8,0,0,6
lpsh2,lpsh2,1.0,0,0,0,0,0,0,0,0,2,2,7,2,4,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
lpsh3,lpsh3,1.0,1,1,1,1,1/2,19,1,4,5,5,7,5,5/11,5,5,17,5/15,5,5,5,5,13,5,5,5,5,14,13,13,5
lpsnh0,lpsnh0,1.0,1,1,1,1,1,12,1,4,1,1,1,1,1,1,1,1/8,1,7,1,1,1,1,1,1,1,1,1,1,1,1
lpsnh1,lpsnh1,1.0,1,1,1,1,1/2,1,1,7,7,10,10,11,10,10,10,11,11,11,10,10,10,18,11,22/11,24,11,11,11,11,11
lpsnh2,lpsnh2,1.0,1,2,1/27,1,2,26,1,1,1/5,5,5,5,5,5,5,19,14,18,5,5,5,14,5,5,5,14/15,16/14,14,14,20
lpsnh3,lpsnh3,1.0,1,1,1,1,1,1,2,1,1,1,19,1,1,1,1,14,1,1/13,1,1,1,11,1,1,1,5,12,12,12,16
lpsnh4,lpsnh4,1.0,1,1,1,1/5,1,1/5,1/2,5,5,5,12,12,12,20,12,12,12,12,12,12,12,12,12,12,12,13,12,12,16/12,12
