id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
mh0,mh0,50.0,1,1,1,1,1,1,3,3,3,3,0,1,0,0,9,1,10,1,9,1,1,1,3,3,3,3,1,1,12,1
mh1,mh1,50.0,1,1,2,10,1,12,9,2,2,2,12,22,10,7,12,16,10,21,12,23,12,10,5,6,2,2,17,21,19,22
mh2,mh2,50.0,1,16,0,0,1,0,0,0,0,0,9,1,0,0,9,0,0,0,9,19,0,0,0,0,4,0,14,0,0,1
mh3,mh3,50.0,1,8,1,1,10,4,1,1,1,1,4,10,0,1,4,4,4,13,4,10,5,4,1,1,1,1,4,13,0,10
mh4,mh4,50.0,0,20,0,0,0,9,0,0,5,0,9,0,0,0,14,9,9,9,15,0,9,17,0,0,0,7,9,9,9,0
mnh0,mnh0,50.0,29,28,1,1,29,1,10,1,7,1,13,29,1,1,1,1,1,1,15,29,1,20,1,1,1,1,18,1,25,29
mnh1,mnh1,50.0,1,1,1,12,1,14,4,4,4,4,14,24,20,4,15,14,13,13,15,22,16,18,4,6,11,11,13,13,21,22
mnh2,mnh2,50.0,1,1,1,1,26,11,1,1,1,1,1,26,1,1,1,14,1,1,1,26,16,1,1,5,7,7,1,30,1,26
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,16,1,1,24,1,16,9,1,1,12,16,1,1,26
mnh4,mnh4,50.0,1,2,2,2,1,15,2,2,2,2,15,1,2,2,15,20,2,26,15,1,2,2,2,5,2,12,2,26,23,1
mnh5,mnh5,50.0,1,1,1,1,1,17,3,7,6,11,20,1,1,7,20,17,1,1,20,1,17,1,5,9,3,3,1,1,1,28
mnh6,mnh6,50.0,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,9,2,1,2,2,2,2,7,7,2,9,8,1
mnh7,mnh7,50.0,1,2,2,2,20,2,2,2,3,6,10,20,2,8,2,11,2,2,2,21,17,2,2,6,2,2,2,2,2,20
mnh8,mnh8,50.0,1,1,1,1,33,19,1,1,1,1,17,33,28,6,17,17,17,17,17,33,20,17,2,1,13,13,24,17,17,40
mnh9,mnh9,50.0,1,1,2,2,18,2,2,2,6,2,2,18,11,2,2,2,13,11,2,18,2,12,2,2,2,10,12,21,11,18
mnh10,mnh10,50.0,1,1,1,5,11,8,1,1,2,1,5,13,5,1,5,5,5,10,5,13,9,5,1,1,4,1,5,10,5,17
mnh11,mnh11,50.0,1,1,6,13,1,17,7,7,7,7,17,1,25,7,17,17,23,22,17,31,17,24,8,7,7,9,24,22,25,1
mnh12,mnh12,50.0,1,1,27,12,28,17,1,1,1,1,17,30,25,1,20,17,12,25,20,30,17,24,5,6,10,10,23,25,25,34
mnh13,mnh13,50.0,1,1,1,5,1,5,3,1,1,1,5,1,5,1,8,9,5,5,5,1,9,5,2,1,3,3,5,5,5,1
mnh14,mnh14,50.0,1,23,1,1,1,1,1,1,1,1,14,1,18,1,14,1,22,24,14,1,1,18,9,11,1,1,18,24,18,1
lpsh0,lpsh0,1.0,0,0,2,2,0,8,2,2,2,2,8,0,26/27/28/13,2,10,12,0,13/30,10,34,8,25,2,2,2,7,0,13,26/13/29,32
lpsh1,lpsh1,1.0,1,0/21,1,1,1,13,2,2,2,0,13,25,13,2,13,13,16/13,27/13,13,24,13,13,2,0,2,12,14,27,13,25
lpsh2,lpsh2,1.0,1,14,1,1,16,9,1,1,1,1,1,20,0,1,1,0/11,1,0,1,22,10,1,1,1,0/5,8,1,0/24,0,23
lpsh3,lpsh3,1.0,1/25,1,1,1/24,25,1,0,0,0,3,1,28,23,0,1,17,18,0,1,25,13,0,0/2,0,4,4,18,0/35,0,25
lpsh4,lpsh4,1.0,1,1,24,12,1,12,3,3,3,3,12,1,12,0,12,15,22,12/28,12,1,21,22,3,3,0,10,23,12,12,1
lpsh5,lpsh5,1.0,1,1,1,1,0,1,10,1,1,1,1/11,0,0,1,11,0/1,20/22/15,0,11,27,1/13,15,5,9,1,1,0,28,0,26
lpsnh0,lpsnh0,1.0,1,1,1,1,1/15,1,1,1,1,1,1,17,1,3/4,1,1,1,1,8,21,13,1,1,1,1,1,1/14,1,1,17
lpsnh1,lpsnh1,1.0,1,26/27,1,1,33/29,1,1,1,8,1,1,33,18/23,1,17,37,18/21,18/22,15,34/35,1,18,1,1,10,10,18,22,22,36
lpsnh2,lpsnh2,1.0,1,33,1/30,1/8,36,13,1,1,1,1,13,36,13,1,13,17/13,27,13,13,49/51,13,20,1,1,1,1,20,52,13,36
lpsnh3,lpsnh3,1.0,1/29,28,1,1,1,1,11,2/6,2,2,1,30,1,10,22,23,1,1,1,30,1,1,2,2,2,17,24,33,26,30
lpsnh4,lpsnh4,1.0,1,1,1,11,35/36,14,9,3,3,5,14,36,11,3,14,20,29/31,44,14,36,20,28,3,3,3,3,24,44,11,36
lpsnh5,lpsnh5,1.0,1,22,21,20,27,1,1,5,1,1,1,27,17/18,1,1,1,1,1,1,27,1,11,4,1,1,1,13/14,30,1/19,27/31
lpsnh6,lpsnh6,1.0,1,1/15,1,1,1,1,2/7,2,2,2,1,1,11,2,1,1/14,1,11,1,1,1,1,4,6,2,9,1,11,11,1
lpsnh7,lpsnh7,1.0,1,1,1,1,41/42,1,10,1/7,1,1,16,43,1,1,15,1,1,1,15,43,25,37,6,1,1/12,12,28,1,1,43
lpsnh8,lpsnh8,1.0,1,1,2,2,1/31,2,2,2/5,2,8,13,32,28,10,16,2,23,2,16,32,2,24,4,2,2,2,23,2,2,32
lpsnh9,lpsnh9,1.0,1,1,1,27,1,1,3,6,3,9,1,31,24,9,1/19,1,20,36,1/17/18,31,1,20,4/5,9,12,12,20,36,24,33/35
lpsnh10,lpsnh10,1.0,1/22,1,1,1,23,12,9/10,6,2,2,12,24,21,8,12,12,19,12,12,24,12,12/15,2,2,2,2,12,12,21,24
lpsnh11,lpsnh11,1.0,1,2,2,2,26/28/29,14,2,9,6,10,14,32,20,7,14,14,17/18,2,14,33,14,2,2,10,11,12,2,2,19,32
lpsnh12,lpsnh12,1.0,1,1/41/42,1,23,47,23,1,10,9,13,23,50,33,1,28,23,33,53/54,27,50,23,33,1,14,20,22,33/36,53,33,50
lpsnh13,lpsnh13,1.0,1,1,1,1,1,1,2,2,2/5,6,1,25,19,7,1,15,1,1/28,1,25,1,1,3/4,6,2,2,1,1,1,25/27
lpsnh14,lpsnh14,1.0,1,47,1,24/46,1,24,17,1,9,1,24,54/55,42/43,1,27,24,34,39,24,54,24,24,1/5,1/11,20,21,24,39/57,44,54
lpsnh15,lpsnh15,1.0,1,1,2,30,33,2,5,6,6,6,2,33,16,6,21/22,2,27,16,21,33,2/23,28,10/11,14,5,5,27,16,16,33
lpsnh16,lpsnh16,1.0,1,1/30,1,1,1,1,3/10,3,3,3,16,1,1,3,16,1,22,28,16,1,1/19/20,27,5,3,14,14,24,28,1,1
lpsnh17,lpsnh17,1.0,1,1,1,28,30,1,1,2,2,2,1,30,1,14/15,1,1,26,1,1,30,1,26,11,2,1,1,26,1,1,30
lpsnh18,lpsnh18,1.0,1,1,1,41/15,42,18,1,1,1,1,18,48,15,1,18,16,24,38,18,48,21,23/15,1,1,11,13,26/27,51,23,48
lpsnh19,lpsnh19,1.0,1,1,1,1,1,1,5,2/4,1,1,1,15,1,1,1,11,1,13,1,20/15,1,1,1,1,6,8,1/12,13,1,15
lpsnh20,lpsnh20,1.0,1,1,1/3/4/36,3,1,3,3,3,3,3,19,1,3,3,3,3/28,32,35,3,1,27,32,6,7,11,16,29,35,3,1
